sentence_id,sentence,cleaned_sentence,tokens
574,And I'm coming with you.',and im coming with you,im coming
575,"`Now, Sam,' said Frodo, `don't hinder me!",now sam said frodo dont hinder me,sam said frodo dont hinder
576,The others will be coming back at any minute.,the others will be coming back at any minute,others coming back minute
577,If they catch me here.,if they catch me here,catch
578,"I shall have to argue and explain, and I shall never have the heart or the chance to get off.",i shall have to argue and explain and i shall never have the heart or the chance to get off,shall argue explain shall never heart chance get
579,But I must go at once.,but i must go at once,must go
580,It's the only way.',its the only way,way
581,"`Of course it is,' answered Sam.",of course it is answered sam,course answered sam
582,'But not alone.,but not alone,alone
583,"I'm coming too, or neither of us isn't going.",im coming too or neither of us isnt going,im coming neither us isnt going
584,I'll knock holes in all the boats first.',ill knock holes in all the boats first,ill knock holes boats first
585,Frodo actually laughed.,frodo actually laughed,frodo actually laughed
586,A sudden warmth and gladness touched his heart.,a sudden warmth and gladness touched his heart,sudden warmth gladness touched heart
587,`Leave one!,leave one,leave one
588,'he said.,he said,said
589,`We'll need it.,well need it,well need
590,But you can't come like this without your gear or food or anything.',but you cant come like this without your gear or food or anything,cant come like without gear food anything
591,"'Just hold on a moment, and I'll get my stuff!'",just hold on a moment and ill get my stuff,hold moment ill get stuff
592,cried Sam eagerly.,cried sam eagerly,cried sam eagerly
593,'It's all ready.,its all ready,ready
594,I thought we should be off today.',i thought we should be off today,thought today
595,"He rushed to the camping place, fished out his pack from the pile where Frodo had laid it when he emptied the boat of his companions' goods grabbed a spare blanket, and some extra packages of food, and ran back.",he rushed to the camping place fished out his pack from the pile where frodo had laid it when he emptied the boat of his companions goods grabbed a spare blanket and some extra packages of food and ran back,rushed camping place fished pack pile frodo laid emptied boat companions goods grabbed spare blanket extra packages food ran back
596,`So all my plan is spoilt! ',so all my plan is spoilt,plan spoilt
597,said Frodo.,said frodo,said frodo
598,`It is no good trying to escape you.,it is no good trying to escape you,good trying escape
599,"But I'm glad, Sam.",but im glad sam,im glad sam
600,I cannot tell you how glad.,i cannot tell you how glad,tell glad
601,Come along!,come along,come along
602,It is plain that we were meant to go together.,it is plain that we were meant to go together,plain meant go together
603,"We will go, and may the others find a safe road!",we will go and may the others find a safe road,go may others find safe road
604,Strider will look after them.,strider will look after them,strider look
605,I don't suppose we shall see them again.',i dont suppose we shall see them again,dont suppose shall see
606,"`Yet we may, Mr Frodo.",yet we may mr frodo,yet may mr frodo
607,"We may,' said Sam.",we may said sam,may said sam
608,So Frodo and Sam set off on the last stage of the Quest together.,so frodo and sam set off on the last stage of the quest together,frodo sam set last stage quest together
609,"Frodo paddled away from the shore, and the River bore them swiftly away.",frodo paddled away from the shore and the river bore them swiftly away,frodo paddled away shore river bore swiftly away
610,"down the western arm, and past the frowning cliffs of Tol Brandir.",down the western arm and past the frowning cliffs of tol brandir,western arm past frowning cliffs tol brandir
611,The roar of the great falls drew nearer.,the roar of the great falls drew nearer,roar great falls drew nearer
612,"Even with such help as Sam could give, it was hard work to pass across the current at the southward end of the island and drive the boat eastward towards the far shore.",even with such help as sam could give it was hard work to pass across the current at the southward end of the island and drive the boat eastward towards the far shore,even help sam could give hard work pass across current southward end island drive boat eastward towards far shore
613,At length they came to land again upon the southern slopes of Amon Lhaw.,at length they came to land again upon the southern slopes of amon lhaw,length came land upon southern slopes amon lhaw
614,"There they found a shelving shore, and they drew the boat out, high above the water, and hid it as well as they could behind a great boulder.",there they found a shelving shore and they drew the boat out high above the water and hid it as well as they could behind a great boulder,found shelving shore drew boat high water hid well could behind great boulder
615,"Then shouldering their burdens, they set off, seeking a path that would bring them over the grey hills of the Emyn Muil, and down into the Land of Shadow.",then shouldering their burdens they set off seeking a path that would bring them over the grey hills of the emyn muil and down into the land of shadow,shouldering burdens set seeking path would bring grey hills emyn muil land shadow
616,"_Here ends the first part of the history of the War of the Ring._
     _The second part is called_THE TWO TOWERS_, since the events recounted in it are dominated by_ORTHANC_, the citadel of Saruman, and the fortress of_MINAS MORGUL_ that guards the secret entrance to Mordor; it tells of the deeds and perils of all the members of the now sundered fellowship, until the coming of the Great Darkness._
     _The third part tells of the last defence against the Shadow, and the end of the mission of the Ring-bearer in_THE RETURN OF THE KING.",here ends the first part of the history of the war of the ring the second part is calledthe two towers since the events recounted in it are dominated byorthanc the citadel of saruman and the fortress ofminas morgul that guards the secret entrance to mordor it tells of the deeds and perils of all the members of the now sundered fellowship until the coming of the great darkness the third part tells of the last defence against the shadow and the end of the mission of the ringbearer inthe return of the king,ends first part history war ring second part calledthe two towers since events recounted dominated byorthanc citadel saruman fortress ofminas morgul guards secret entrance mordor tells deeds perils members sundered fellowship coming great darkness third part tells last defence shadow end mission ringbearer inthe return king
617,=====================================================,,
