sentence_id,sentence,cleaned_sentence,tokens
393,"They sat beside the water listening to the confused rush and roar of the Rapids hidden in the mist; they were tired and sleepy, and their hearts were as gloomy as the dying day.",they sat beside the water listening to the confused rush and roar of the rapids hidden in the mist they were tired and sleepy and their hearts were as gloomy as the dying day,sat beside water listening confused rush roar rapids hidden mist tired sleepy hearts gloomy dying day
394,"'Well, here we are, and here we must pass another night,' said Boromir.",well here we are and here we must pass another night said boromir,well must pass another night said boromir
395,"`We need sleep, and even if Aragorn had a mind to pass the Gates of Argonath by night, we are all too tired-except, no doubt, our sturdy dwarf.'",we need sleep and even if aragorn had a mind to pass the gates of argonath by night we are all too tiredexcept no doubt our sturdy dwarf,need sleep even aragorn mind pass gates argonath night tiredexcept doubt sturdy dwarf
396,Gimli made no reply: he was nodding as he sat.,gimli made no reply he was nodding as he sat,gimli made reply nodding sat
397,"`Let us rest as much as we can now,' said Aragorn.",let us rest as much as we can now said aragorn,let us rest much said aragorn
398,`Tomorrow we must journey by day again.,tomorrow we must journey by day again,tomorrow must journey day
399,"Unless the weather changes once more and cheats us, we shall have a good chance of slipping through, unseen by any eyes on the eastern shore.",unless the weather changes once more and cheats us we shall have a good chance of slipping through unseen by any eyes on the eastern shore,unless weather changes cheats us shall good chance slipping unseen eyes eastern shore
400,But tonight two must watch together in turns: three hours off and one on guard.',but tonight two must watch together in turns three hours off and one on guard,tonight two must watch together turns three hours one guard
401,Nothing happened that night worse than a brief drizzle of rain an hour before dawn.,nothing happened that night worse than a brief drizzle of rain an hour before dawn,nothing happened night worse brief drizzle rain hour dawn
402,As soon as it was fully light they started.,as soon as it was fully light they started,soon fully light started
403,Already the fog was thinning.,already the fog was thinning,already fog thinning
404,"They kept as close as they could to the western side, and they could see the dim shapes of the low cliffs rising ever higher, shadowy walls with their feet in the hurrying river.",they kept as close as they could to the western side and they could see the dim shapes of the low cliffs rising ever higher shadowy walls with their feet in the hurrying river,kept close could western side could see dim shapes low cliffs rising ever higher shadowy walls feet hurrying river
405,"In the mid-morning the clouds drew down lower, and it began to rain heavily.",in the midmorning the clouds drew down lower and it began to rain heavily,midmorning clouds drew lower began rain heavily
406,"They drew the skin-covers over their boats to prevent them from being flooded, and drifted on: little could be seen before them or about them through the grey falling curtains.",they drew the skincovers over their boats to prevent them from being flooded and drifted on little could be seen before them or about them through the grey falling curtains,drew skincovers boats prevent flooded drifted little could seen grey falling curtains
407,"The rain, however, did not last long.",the rain however did not last long,rain however last long
408,"Slowly the sky above grew lighter, and then suddenly the clouds broke, and their draggled fringes trailed away northward up the River.",slowly the sky above grew lighter and then suddenly the clouds broke and their draggled fringes trailed away northward up the river,slowly sky grew lighter suddenly clouds broke draggled fringes trailed away northward river
409,The fogs and mists were gone.,the fogs and mists were gone,fogs mists gone
410,"Before the travellers lay a wide ravine, with great rocky sides to which clung, upon shelves and in narrow crevices, a few thrawn trees.",before the travellers lay a wide ravine with great rocky sides to which clung upon shelves and in narrow crevices a few thrawn trees,travellers lay wide ravine great rocky sides clung upon shelves narrow crevices thrawn trees
411,The channel grew narrower and the River swifter.,the channel grew narrower and the river swifter,channel grew narrower river swifter
412,"Now they were speeding along with little hope of stopping or turning, whatever they might meet ahead.",now they were speeding along with little hope of stopping or turning whatever they might meet ahead,speeding along little hope stopping turning whatever might meet ahead
413,"Over them was a lane of pale-blue sky, around them the dark overshadowed River, and before them black, shutting out the sun, the hills of Emyn Muil, in which no opening could be seen.",over them was a lane of paleblue sky around them the dark overshadowed river and before them black shutting out the sun the hills of emyn muil in which no opening could be seen,lane paleblue sky around dark overshadowed river black shutting sun hills emyn muil opening could seen
414,Frodo peering forward saw in the distance two great rocks approaching: like great pinnacles or pillars of stone they seemed.,frodo peering forward saw in the distance two great rocks approaching like great pinnacles or pillars of stone they seemed,frodo peering forward saw distance two great rocks approaching like great pinnacles pillars stone seemed
415,Tall and sheer and ominous they stood upon either side of the stream.,tall and sheer and ominous they stood upon either side of the stream,tall sheer ominous stood upon either side stream
416,"A narrow gap appeared between them, and the River swept the boats towards it.",a narrow gap appeared between them and the river swept the boats towards it,narrow gap appeared river swept boats towards
417,"`Behold the Argonath, the Pillars of the Kings! '",behold the argonath the pillars of the kings,behold argonath pillars kings
418,cried Aragorn.,cried aragorn,cried aragorn
419,`We shall pass them soon.,we shall pass them soon,shall pass soon
420,"Keep the boats in line, and as far apart as you can!",keep the boats in line and as far apart as you can,keep boats line far apart
421,Hold the middle of the stream! ',hold the middle of the stream,hold middle stream
422,As Frodo was borne towards them the great pillars rose like towers to meet him.,as frodo was borne towards them the great pillars rose like towers to meet him,frodo borne towards great pillars rose like towers meet
423,"Giants they seemed to him, vast grey figures silent but threatening.",giants they seemed to him vast grey figures silent but threatening,giants seemed vast grey figures silent threatening
424,"Then he saw that they were indeed shaped and fashioned: the craft and power of old had wrought upon them, and still they preserved through the suns and rains of forgotten years the mighty likenesses in which they had been hewn.",then he saw that they were indeed shaped and fashioned the craft and power of old had wrought upon them and still they preserved through the suns and rains of forgotten years the mighty likenesses in which they had been hewn,saw indeed shaped fashioned craft power old wrought upon still preserved suns rains forgotten years mighty likenesses hewn
425,Upon great pedestals founded in the deep waters stood two great kings of stone: still with blurred eyes and crannied brows they frowned upon the North.,upon great pedestals founded in the deep waters stood two great kings of stone still with blurred eyes and crannied brows they frowned upon the north,upon great pedestals founded deep waters stood two great kings stone still blurred eyes crannied brows frowned upon north
426,The left hand of each was raised palm outwards in gesture of warning; in each right hand there was an axe; upon each head there was a crumbling helm and crown.,the left hand of each was raised palm outwards in gesture of warning in each right hand there was an axe upon each head there was a crumbling helm and crown,left hand raised palm outwards gesture warning right hand axe upon head crumbling helm crown
427,"Great power and majesty they still wore, the silent wardens of a long-vanished kingdom.",great power and majesty they still wore the silent wardens of a longvanished kingdom,great power majesty still wore silent wardens longvanished kingdom
428,"Awe and fear fell upon Frodo, and he cowered down, shutting his eyes and not daring to look up as the boat drew near.",awe and fear fell upon frodo and he cowered down shutting his eyes and not daring to look up as the boat drew near,awe fear fell upon frodo cowered shutting eyes daring look boat drew near
429,Even Boromir bowed his head as the boats whirled by.,even boromir bowed his head as the boats whirled by,even boromir bowed head boats whirled
430,"frail and fleeting as little leaves, under the enduring shadow of the sentinels of Númenor.",frail and fleeting as little leaves under the enduring shadow of the sentinels of numenor,frail fleeting little leaves enduring shadow sentinels numenor
431,So they passed into the dark chasm of the Gates.,so they passed into the dark chasm of the gates,passed dark chasm gates
432,Sheer rose the dreadful cliffs to unguessed heights on either side.,sheer rose the dreadful cliffs to unguessed heights on either side,sheer rose dreadful cliffs unguessed heights either side
433,Far off was the dim sky.,far off was the dim sky,far dim sky
434,"The black waters roared and echoed, and a wind screamed over them.",the black waters roared and echoed and a wind screamed over them,black waters roared echoed wind screamed
435,Frodo crouching over his knees heard Sam in front muttering and groaning: `What a place!,frodo crouching over his knees heard sam in front muttering and groaning what a place,frodo crouching knees heard sam front muttering groaning place
436,What a horrible place!,what a horrible place,horrible place
437,"Just let me get out of this boat, and I'll never wet my toes in a puddle again, let alone a river! '",just let me get out of this boat and ill never wet my toes in a puddle again let alone a river,let get boat ill never wet toes puddle let alone river
438,`Fear not! ',fear not,fear
439,said a strange voice behind him.,said a strange voice behind him,said strange voice behind
440,"Frodo turned and saw Strider, and yet not Strider; for the weatherworn Ranger was no longer there.",frodo turned and saw strider and yet not strider for the weatherworn ranger was no longer there,frodo turned saw strider yet strider weatherworn ranger longer
441,"In the stern sat Aragorn son of Arathorn, proud and erect, guiding the boat with skilful strokes; his hood was cast back, and his dark hair was blowing in the wind, a light was in his eyes: a king returning from exile to his own land.",in the stern sat aragorn son of arathorn proud and erect guiding the boat with skilful strokes his hood was cast back and his dark hair was blowing in the wind a light was in his eyes a king returning from exile to his own land,stern sat aragorn son arathorn proud erect guiding boat skilful strokes hood cast back dark hair blowing wind light eyes king returning exile land
442,'Fear not! ',fear not,fear
443,he said.,he said,said
444,"`Long have I desired to look upon the likenesses of Isildur and Anárion, my sires of old.",long have i desired to look upon the likenesses of isildur and anarion my sires of old,long desired look upon likenesses isildur anarion sires old
445,"Under their shadow Elessar, the Elfstone son of Arathorn of the House of Valandil Isildur's son heir of Elendil, has nought to dread! '",under their shadow elessar the elfstone son of arathorn of the house of valandil isildurs son heir of elendil has nought to dread,shadow elessar elfstone son arathorn house valandil isildurs son heir elendil nought dread
446,"Then the light of his eyes faded, and he spoke to himself: `Would that Gandalf were here!",then the light of his eyes faded and he spoke to himself would that gandalf were here,light eyes faded spoke would gandalf
447,How my heart yearns for Minas Anor and the walls of my own city!,how my heart yearns for minas anor and the walls of my own city,heart yearns minas anor walls city
448,But whither now shall I go? ',but whither now shall i go,whither shall go
449,"The chasm was long and dark, and filled with the noise of wind and rushing water and echoing stone.",the chasm was long and dark and filled with the noise of wind and rushing water and echoing stone,chasm long dark filled noise wind rushing water echoing stone
450,"It bent somewhat towards the west so that at first all was dark ahead; but soon Frodo saw a tall gap of light before him, ever growing.",it bent somewhat towards the west so that at first all was dark ahead but soon frodo saw a tall gap of light before him ever growing,bent somewhat towards west first dark ahead soon frodo saw tall gap light ever growing
451,"Swiftly it drew near, and suddenly the boats shot through, out into a wide clear light.",swiftly it drew near and suddenly the boats shot through out into a wide clear light,swiftly drew near suddenly boats shot wide clear light
452,"The sun, already long fallen from the noon, was shining in a windy sky.",the sun already long fallen from the noon was shining in a windy sky,sun already long fallen noon shining windy sky
453,"The pent waters spread out into a long oval lake, pale Nen Hithoel, fenced by steep grey hills whose sides were clad with trees, but their heads were bare, cold-gleaming in the sunlight.",the pent waters spread out into a long oval lake pale nen hithoel fenced by steep grey hills whose sides were clad with trees but their heads were bare coldgleaming in the sunlight,pent waters spread long oval lake pale nen hithoel fenced steep grey hills whose sides clad trees heads bare coldgleaming sunlight
454,At the far southern end rose three peaks.,at the far southern end rose three peaks,far southern end rose three peaks
455,"The midmost stood somewhat forward from the others and sundered from them, an island in the waters, about which the flowing River flung pale shimmering arms.",the midmost stood somewhat forward from the others and sundered from them an island in the waters about which the flowing river flung pale shimmering arms,midmost stood somewhat forward others sundered island waters flowing river flung pale shimmering arms
456,Distant but deep there came up on the wind a roaring sound like the roll of thunder heard far away.,distant but deep there came up on the wind a roaring sound like the roll of thunder heard far away,distant deep came wind roaring sound like roll thunder heard far away
457,`Behold Tol Brandir! ',behold tol brandir,behold tol brandir
458,"said Aragorn, pointing south to the tall peak.",said aragorn pointing south to the tall peak,said aragorn pointing south tall peak
459,"'Upon the left stands Amon Lhaw, and upon the right is Amon Hen the Hills of Hearing and of Sight.",upon the left stands amon lhaw and upon the right is amon hen the hills of hearing and of sight,upon left stands amon lhaw upon right amon hen hills hearing sight
460,"In the days of the great kings there were high seats upon them, and watch was kept there.",in the days of the great kings there were high seats upon them and watch was kept there,days great kings high seats upon watch kept
461,But it is said that no foot of man or beast has ever been set upon Tol Brandir.,but it is said that no foot of man or beast has ever been set upon tol brandir,said foot man beast ever set upon tol brandir
462,Ere the shade of night falls we shall come to them.,ere the shade of night falls we shall come to them,ere shade night falls shall come
463,I hear the endless voice of Rauros calling.',i hear the endless voice of rauros calling,hear endless voice rauros calling
464,"The Company rested now for a while, drifting south on the current that flowed through the middle of the lake.",the company rested now for a while drifting south on the current that flowed through the middle of the lake,company rested drifting south current flowed middle lake
465,"They ate some food, and then they took to their paddles and hastened on their way.",they ate some food and then they took to their paddles and hastened on their way,ate food took paddles hastened way
466,"The sides of the westward hills fell into shadow, and the Sun grew round and red.",the sides of the westward hills fell into shadow and the sun grew round and red,sides westward hills fell shadow sun grew round red
467,Here and there a misty star peered out.,here and there a misty star peered out,misty star peered
468,"The three peaks loomed before them, darkling in the twilight.",the three peaks loomed before them darkling in the twilight,three peaks loomed darkling twilight
469,Rauros was roaring with a great voice.,rauros was roaring with a great voice,rauros roaring great voice
470,Already night was laid on the flowing waters when the travellers came at last under the shadow of the hills.,already night was laid on the flowing waters when the travellers came at last under the shadow of the hills,already night laid flowing waters travellers came last shadow hills
471,The tenth day of their journey was over.,the tenth day of their journey was over,tenth day journey
472,Wilderland was behind them.,wilderland was behind them,wilderland behind
473,They could go no further without choice between the east-way and the west.,they could go no further without choice between the eastway and the west,could go without choice eastway west
474,The last stage of the Quest was before them.,the last stage of the quest was before them,last stage quest
475,_,,
