sentence_id,sentence,cleaned_sentence,tokens
237,"said Frodo, now completely amazed.",said frodo now completely amazed,said frodo completely amazed
238,"'Yes, the Ring,' said Merry.",yes the ring said merry,yes ring said merry
239,"'My dear old hobbit, you don't allow for the inquisitiveness of friends.",my dear old hobbit you dont allow for the inquisitiveness of friends,dear old hobbit dont allow inquisitiveness friends
240,"I have known about the existence of the Ring for years  before Bilbo went away, in fact; but since he obviously regarded it as secret, I kept the knowledge in my head, until we formed our conspiracy.",i have known about the existence of the ring for years before bilbo went away in fact but since he obviously regarded it as secret i kept the knowledge in my head until we formed our conspiracy,known existence ring years bilbo went away fact since obviously regarded secret kept knowledge head formed conspiracy
241,"I did not know Bilbo, of course, as well as I know you; I was too young, and he was also more careful  but he was not careful enough.",i did not know bilbo of course as well as i know you i was too young and he was also more careful but he was not careful enough,know bilbo course well know young also careful careful enough
242,"If you want to know how I first found out, I will tell you.'",if you want to know how i first found out i will tell you,want know first found tell
243,'Go on!',go on,go
244,said Frodo faintly.,said frodo faintly,said frodo faintly
245,"'It was the Sackville-Bagginses that were his downfall, as you might expect.",it was the sackvillebagginses that were his downfall as you might expect,sackvillebagginses downfall might expect
246,"One day, a year before the Party, I happened to be walking along the road, when I saw Bilbo ahead.",one day a year before the party i happened to be walking along the road when i saw bilbo ahead,one day year party happened walking along road saw bilbo ahead
247,"Suddenly in the distance the S.-B.s appeared, coming towards us.",suddenly in the distance the sbs appeared coming towards us,suddenly distance sbs appeared coming towards us
248,"Bilbo slowed down, and then hey presto!",bilbo slowed down and then hey presto,bilbo slowed hey presto
249,he vanished.,he vanished,vanished
250,I was so startled that I hardly had the wits to hide myself in a more ordinary fashion; but I got through the hedge and walked along the field inside.,i was so startled that i hardly had the wits to hide myself in a more ordinary fashion but i got through the hedge and walked along the field inside,startled hardly wits hide ordinary fashion got hedge walked along field inside
251,"I was peeping through into the road, after the S.-B.s had passed, and was looking straight at Bilbo when he suddenly reappeared.",i was peeping through into the road after the sbs had passed and was looking straight at bilbo when he suddenly reappeared,peeping road sbs passed looking straight bilbo suddenly reappeared
252,I caught a glint of gold as he put something back in his trouser-pocket.,i caught a glint of gold as he put something back in his trouserpocket,caught glint gold put something back trouserpocket
253,'After that I kept my eyes open.,after that i kept my eyes open,kept eyes open
254,"In fact, I confess that I spied.",in fact i confess that i spied,fact confess spied
255,"But you must admit that it was very intriguing, and I was only in my teens.",but you must admit that it was very intriguing and i was only in my teens,must admit intriguing teens
256,"I must be the only one in the Shire, besides you Frodo, that has ever seen the old fellow's secret book.'",i must be the only one in the shire besides you frodo that has ever seen the old fellows secret book,must one shire besides frodo ever seen old fellows secret book
257,'You have read his book!',you have read his book,read book
258,cried Frodo.,cried frodo,cried frodo
259,'Good heavens above!,good heavens above,good heavens
260,Is nothing safe?',is nothing safe,nothing safe
261,"'Not too safe, I should say,' said Merry.",not too safe i should say said merry,safe say said merry
262,"'But I have only had one rapid glance, and that was difficult to get.",but i have only had one rapid glance and that was difficult to get,one rapid glance difficult get
263,He never left the book about.,he never left the book about,never left book
264,I wonder what became of it.,i wonder what became of it,wonder became
265,I should like another look.,i should like another look,like another look
266,"Have you got it, Frodo?'",have you got it frodo,got frodo
267,'No.,no,
268,It was not at Bag End.,it was not at bag end,bag end
269,He must have taken it away.',he must have taken it away,must taken away
270,"'Well, as I was saying,' Merry proceeded, 'I kept my knowledge to myself, till this Spring when things got serious.",well as i was saying merry proceeded i kept my knowledge to myself till this spring when things got serious,well saying merry proceeded kept knowledge till spring things got serious
271,"Then we formed our conspiracy; and as we were serious, too, and meant business, we have not been too scrupulous.",then we formed our conspiracy and as we were serious too and meant business we have not been too scrupulous,formed conspiracy serious meant business scrupulous
272,"You are not a very easy nut to crack, and Gandalf is worse.",you are not a very easy nut to crack and gandalf is worse,easy nut crack gandalf worse
273,"But if you want to be introduced to our chief investigator, I can produce him.'",but if you want to be introduced to our chief investigator i can produce him,want introduced chief investigator produce
274,'Where is he?',where is he,
275,"said Frodo, looking round, as if he expected a masked and sinister figure to come out of a cupboard.",said frodo looking round as if he expected a masked and sinister figure to come out of a cupboard,said frodo looking round expected masked sinister figure come cupboard
276,"'Step forward, Sam!'",step forward sam,step forward sam
277,said Merry; and Sam stood up with a face scarlet up to the ears.,said merry and sam stood up with a face scarlet up to the ears,said merry sam stood face scarlet ears
278,'Here's our collector of information!,heres our collector of information,heres collector information
279,"And he collected a lot, I can tell you, before he was finally caught.",and he collected a lot i can tell you before he was finally caught,collected lot tell finally caught
280,"After which, I may say, he seemed to regard himself as on parole, and dried up.'",after which i may say he seemed to regard himself as on parole and dried up,may say seemed regard parole dried
281,'Sam!',sam,sam
282,"cried Frodo, feeling that amazement could go no further, and quite unable to decide whether he felt angry, amused, relieved, or merely foolish.",cried frodo feeling that amazement could go no further and quite unable to decide whether he felt angry amused relieved or merely foolish,cried frodo feeling amazement could go quite unable decide whether felt angry amused relieved merely foolish
283,"'Yes, sir!'",yes sir,yes sir
284,said Sam.,said sam,said sam
285,"'Begging your pardon, sir!",begging your pardon sir,begging pardon sir
286,"But I meant no wrong to you, Mr. Frodo, nor to Mr. Gandalf for that matter.",but i meant no wrong to you mr frodo nor to mr gandalf for that matter,meant wrong mr frodo mr gandalf matter
287,"_He_ has some sense, mind you; and when you said _go alone,_ he said _no!",he has some sense mind you and when you said go alone he said no,sense mind said go alone said
288,lake someone as you can trust.,lake someone as you can trust,lake someone trust
289,"'_
     'But it does not seem that I can trust anyone,' said Frodo.",but it does not seem that i can trust anyone said frodo,seem trust anyone said frodo
290,Sam looked at him unhappily.,sam looked at him unhappily,sam looked unhappily
291,"'It all depends on what you want,' put in Merry.",it all depends on what you want put in merry,depends want put merry
292,'You can trust us to stick to you through thick and thin  to the bitter end.,you can trust us to stick to you through thick and thin to the bitter end,trust us stick thick thin bitter end
293,And you can trust us to keep any secret of yours  closer than you keep it yourself.,and you can trust us to keep any secret of yours closer than you keep it yourself,trust us keep secret closer keep
294,"But you cannot trust us to let you face trouble alone, and go off without a word.",but you cannot trust us to let you face trouble alone and go off without a word,trust us let face trouble alone go without word
295,"We are your friends, Frodo.",we are your friends frodo,friends frodo
296,Anyway: there it is.,anyway there it is,anyway
297,We know most of what Gandalf has told you.,we know most of what gandalf has told you,know gandalf told
298,We know a good deal about the Ring.,we know a good deal about the ring,know good deal ring
299,We are horribly afraid  but we are coming with you; or following you like hounds.',we are horribly afraid but we are coming with you or following you like hounds,horribly afraid coming following like hounds
300,"'And after all, sir,' added Sam, 'you did ought to take the Elves' advice.",and after all sir added sam you did ought to take the elves advice,sir added sam ought take elves advice
301,"Gildor said you should take them as was willing, and you can't deny it.'",gildor said you should take them as was willing and you cant deny it,gildor said take willing cant deny
302,"'I don't deny it,' said Frodo, looking at Sam, who was now grinning.",i dont deny it said frodo looking at sam who was now grinning,dont deny said frodo looking sam grinning
303,"'I don't deny it, but I'll never believe you are sleeping again, whether you snore or not.",i dont deny it but ill never believe you are sleeping again whether you snore or not,dont deny ill never believe sleeping whether snore
304,I shall kick you hard to make sure.,i shall kick you hard to make sure,shall kick hard make sure
305,'You are a set of deceitful scoundrels!',you are a set of deceitful scoundrels,set deceitful scoundrels
306,"he said, turning to the others.",he said turning to the others,said turning others
307,'But bless you!',but bless you,bless
308,"he laughed, getting up and waving his arms, 'I give in.",he laughed getting up and waving his arms i give in,laughed getting waving arms give
309,I will take Gildor's advice.,i will take gildors advice,take gildors advice
310,"If the danger were not so dark, I should dance for joy.",if the danger were not so dark i should dance for joy,danger dark dance joy
311,"Even so, I cannot help feeling happy; happier than I have felt for a long time.",even so i cannot help feeling happy happier than i have felt for a long time,even help feeling happy happier felt long time
312,I had dreaded this evening.',i had dreaded this evening,dreaded evening
313,'Good!,good,good
314,That's settled.,thats settled,thats settled
315,Three cheers for Captain Frodo and company!',three cheers for captain frodo and company,three cheers captain frodo company
316,they shouted; and they danced round him.,they shouted and they danced round him,shouted danced round
317,"Merry and Pippin began a song, which they had apparently got ready for the occasion.",merry and pippin began a song which they had apparently got ready for the occasion,merry pippin began song apparently got ready occasion
318,"It was made on the model of the dwarf-song that started Bilbo on his adventure long ago, and went to the same tune:

          Farewell we call to hearth and hall!",it was made on the model of the dwarfsong that started bilbo on his adventure long ago and went to the same tune farewell we call to hearth and hall,made model dwarfsong started bilbo adventure long ago went tune farewell call hearth hall
319,"Though wind may blow and rain may fall,
           We must away ere break of day
           Far over wood and mountain tall.",though wind may blow and rain may fall we must away ere break of day far over wood and mountain tall,though wind may blow rain may fall must away ere break day far wood mountain tall
320,"To Rivendell, where Elves yet dwell
           In glades beneath the misty fell,
           Through moor and waste we ride in haste,
           And whither then we cannot tell.",to rivendell where elves yet dwell in glades beneath the misty fell through moor and waste we ride in haste and whither then we cannot tell,rivendell elves yet dwell glades beneath misty fell moor waste ride haste whither tell
321,"With foes ahead, behind us dread,
           Beneath the sky shall be our bed,
           Until at last our toil be passed,
           Our journey done, our errand sped.",with foes ahead behind us dread beneath the sky shall be our bed until at last our toil be passed our journey done our errand sped,foes ahead behind us dread beneath sky shall bed last toil passed journey done errand sped
322,We must away!,we must away,must away
323,We must away!,we must away,must away
324,We ride before the break of day!,we ride before the break of day,ride break day
325,'Very good!',very good,good
326,said Frodo.,said frodo,said frodo
327,"'But in that case there are a lot of things to do before we go to bed  under a roof, for tonight at any rate.'",but in that case there are a lot of things to do before we go to bed under a roof for tonight at any rate,case lot things go bed roof tonight rate
328,'Oh!,oh,oh
329,That was poetry!',that was poetry,poetry
330,said Pippin.,said pippin,said pippin
331,'Do you really mean to start before the break of day?',do you really mean to start before the break of day,really mean start break day
332,"'I don't know,' answered Frodo.",i dont know answered frodo,dont know answered frodo
333,"'I fear those Black Riders, and I am sure it is unsafe to stay in one place long, especially in a place to which it is known I was going.",i fear those black riders and i am sure it is unsafe to stay in one place long especially in a place to which it is known i was going,fear black riders sure unsafe stay one place long especially place known going
334,Also Gildor advised me not to wait.,also gildor advised me not to wait,also gildor advised wait
335,But I should very much like to see Gandalf.,but i should very much like to see gandalf,much like see gandalf
336,I could see that even Gildor was disturbed when he heard that Gandalf had never appeared.,i could see that even gildor was disturbed when he heard that gandalf had never appeared,could see even gildor disturbed heard gandalf never appeared
337,It really depends on two things.,it really depends on two things,really depends two things
338,How soon could the Riders get to Bucklebury?,how soon could the riders get to bucklebury,soon could riders get bucklebury
339,And how soon could we get off?,and how soon could we get off,soon could get
340,It will take a good deal of preparation.',it will take a good deal of preparation,take good deal preparation
341,"'The answer to the second question,' said Merry, 'is that we could get off in an hour.",the answer to the second question said merry is that we could get off in an hour,answer second question said merry could get hour
342,I have prepared practically everything.,i have prepared practically everything,prepared practically everything
343,"There are six ponies in a stable across the fields; stores and tackle are all packed, except for a few extra clothes, and the perishable food.'",there are six ponies in a stable across the fields stores and tackle are all packed except for a few extra clothes and the perishable food,six ponies stable across fields stores tackle packed except extra clothes perishable food
344,"'It seems to have been a very efficient conspiracy,' said Frodo.",it seems to have been a very efficient conspiracy said frodo,seems efficient conspiracy said frodo
345,'But what about the Black Riders?,but what about the black riders,black riders
346,Would it be safe to wait one day for Gandalf?',would it be safe to wait one day for gandalf,would safe wait one day gandalf
347,"'That all depends on what you think the Riders would do, if they found you here,' answered Merry.",that all depends on what you think the riders would do if they found you here answered merry,depends think riders would found answered merry
348,"'They _could_ have reached here by now, of course, if they were not stopped at the North-gate, where the Hedge runs down to the river-bank, just this side of the Bridge.",they could have reached here by now of course if they were not stopped at the northgate where the hedge runs down to the riverbank just this side of the bridge,could reached course stopped northgate hedge runs riverbank side bridge
349,"The gate-guards would not let them through by night, though they might break through.",the gateguards would not let them through by night though they might break through,gateguards would let night though might break
350,"Even in the daylight they would try to keep them out, I think, at any rate until they got a message through to the Master of the Hall  for they would not like the look of the Riders, and would certainly be frightened by them.",even in the daylight they would try to keep them out i think at any rate until they got a message through to the master of the hall for they would not like the look of the riders and would certainly be frightened by them,even daylight would try keep think rate got message master hall would like look riders would certainly frightened
351,"But, of course, Buckland cannot resist a determined attack for long.",but of course buckland cannot resist a determined attack for long,course buckland resist determined attack long
352,And it is possible that in the morning even a Black Rider that rode up and asked for Mr. Baggins would be let through.,and it is possible that in the morning even a black rider that rode up and asked for mr baggins would be let through,possible morning even black rider rode asked mr baggins would let
353,It is pretty generally known that you are coming back to live at Crickhollow.',it is pretty generally known that you are coming back to live at crickhollow,pretty generally known coming back live crickhollow
354,Frodo sat for a while in thought.,frodo sat for a while in thought,frodo sat thought
355,"'I have made up my mind,' he said finally.",i have made up my mind he said finally,made mind said finally
356,"'I am starting tomorrow, as soon as it is light.",i am starting tomorrow as soon as it is light,starting tomorrow soon light
357,But I am not going by road: it would be safer to wait here than that.,but i am not going by road it would be safer to wait here than that,going road would safer wait
358,"If I go through the North-gate my departure from Buckland will be known at once, instead of being secret for several days at least, as it might be.",if i go through the northgate my departure from buckland will be known at once instead of being secret for several days at least as it might be,go northgate departure buckland known instead secret several days least might
359,"And what is more, the Bridge and the East Road near the borders will certainly be watched, whether any Rider gets into Buckland or not.",and what is more the bridge and the east road near the borders will certainly be watched whether any rider gets into buckland or not,bridge east road near borders certainly watched whether rider gets buckland
360,"We don't know how many there are; but there are at least two, and possibly more.",we dont know how many there are but there are at least two and possibly more,dont know many least two possibly
361,The only thing to do is to go off in a quite unexpected direction.',the only thing to do is to go off in a quite unexpected direction,thing go quite unexpected direction
362,'But that can only mean going into the Old Forest!',but that can only mean going into the old forest,mean going old forest
363,said Fredegar horrified.,said fredegar horrified,said fredegar horrified
364,'You can't be thinking of doing that.,you cant be thinking of doing that,cant thinking
365,It is quite as dangerous as Black Riders.',it is quite as dangerous as black riders,quite dangerous black riders
366,"'Not quite,' said Merry.",not quite said merry,quite said merry
367,"It sounds very desperate, but I believe Frodo is right.",it sounds very desperate but i believe frodo is right,sounds desperate believe frodo right
368,It is the only way of getting off without being followed at once.,it is the only way of getting off without being followed at once,way getting without followed
369,With luck we might gel a considerable start.',with luck we might gel a considerable start,luck might gel considerable start
370,"'But you won't have any luck in the Old Forest,' objected Fredegar.",but you wont have any luck in the old forest objected fredegar,wont luck old forest objected fredegar
371,'No one ever has luck in there.,no one ever has luck in there,one ever luck
372,You'll gel lost.,youll gel lost,youll gel lost
373,People don't go in there.',people dont go in there,people dont go
374,'Oh yes they do!',oh yes they do,oh yes
375,said Merry.,said merry,said merry
376,'The Brandybucks go in  occasionally when the fit takes them.,the brandybucks go in occasionally when the fit takes them,brandybucks go occasionally fit takes
377,We have a private entrance.,we have a private entrance,private entrance
378,"Frodo went in once, long ago.",frodo went in once long ago,frodo went long ago
379,"I have been in several times: usually in daylight, of course, when the trees are sleepy and fairly quiet.'",i have been in several times usually in daylight of course when the trees are sleepy and fairly quiet,several times usually daylight course trees sleepy fairly quiet
380,"'Well, do as you think best!'",well do as you think best,well think best
381,said Fredegar.,said fredegar,said fredegar
382,"'I am more afraid of the Old Forest than of anything I know about: the stories about it are a nightmare; but my vote hardly counts, as I am not going on the journey.",i am more afraid of the old forest than of anything i know about the stories about it are a nightmare but my vote hardly counts as i am not going on the journey,afraid old forest anything know stories nightmare vote hardly counts going journey
383,"Still, I am very glad someone is stopping behind, who can tell Gandalf what you have done, when he turns up, as I am sure he will before long.'",still i am very glad someone is stopping behind who can tell gandalf what you have done when he turns up as i am sure he will before long,still glad someone stopping behind tell gandalf done turns sure long
384,"Fond as he was of Frodo, Fatty Bolger had no desire to leave the Shire, nor to see what lay outside it.",fond as he was of frodo fatty bolger had no desire to leave the shire nor to see what lay outside it,fond frodo fatty bolger desire leave shire see lay outside
385,"His family came from the Eastfarthing, from Budgeford in Bridgefields in fact, but he had never been over the Brandywine Bridge.",his family came from the eastfarthing from budgeford in bridgefields in fact but he had never been over the brandywine bridge,family came eastfarthing budgeford bridgefields fact never brandywine bridge
386,"His task, according to the original plans of the conspirators, was to stay behind and deal with inquisitive folk, and to keep up as long as possible the pretence that Mr. Baggins was still living at Crickhollow.",his task according to the original plans of the conspirators was to stay behind and deal with inquisitive folk and to keep up as long as possible the pretence that mr baggins was still living at crickhollow,task according original plans conspirators stay behind deal inquisitive folk keep long possible pretence mr baggins still living crickhollow
387,He had even brought along some old clothes of Frodo's to help him in playing the part.,he had even brought along some old clothes of frodos to help him in playing the part,even brought along old clothes frodos help playing part
388,They little thought how dangerous that part might prove.,they little thought how dangerous that part might prove,little thought dangerous part might prove
389,'Excellent!',excellent,excellent
390,"said Frodo, when he understood the plan.",said frodo when he understood the plan,said frodo understood plan
391,'We could not have left any message behind for Gandalf otherwise.,we could not have left any message behind for gandalf otherwise,could left message behind gandalf otherwise
392,"I don't know whether these Riders can read or not, of course, but I should not have dared to risk a written message, in case they got in and searched the house.",i dont know whether these riders can read or not of course but i should not have dared to risk a written message in case they got in and searched the house,dont know whether riders read course dared risk written message case got searched house
393,"But if Fatty is willing to hold the fort, and I can be sure of Gandalf knowing the way we have gone, that decides me.",but if fatty is willing to hold the fort and i can be sure of gandalf knowing the way we have gone that decides me,fatty willing hold fort sure gandalf knowing way gone decides
394,I am going into the Old Forest first thing tomorrow.',i am going into the old forest first thing tomorrow,going old forest first thing tomorrow
395,"'Well, that's that,' said Pippin.",well thats that said pippin,well thats said pippin
396,'On the whole I would rather have our job than Fatty's  waiting here till Black Riders come.',on the whole i would rather have our job than fattys waiting here till black riders come,whole would rather job fattys waiting till black riders come
397,"'You wait till you are well inside the Forest,' said Fredegar.",you wait till you are well inside the forest said fredegar,wait till well inside forest said fredegar
398,'You'll wish you were back here with me before this time tomorrow.',youll wish you were back here with me before this time tomorrow,youll wish back time tomorrow
399,"'It's no good arguing about it any more,' said Merry.",its no good arguing about it any more said merry,good arguing said merry
400,"'We have still got to tidy up and put the finishing touches to the packing, before we get to bed.",we have still got to tidy up and put the finishing touches to the packing before we get to bed,still got tidy put finishing touches packing get bed
401,I shall call you all before the break of day.',i shall call you all before the break of day,shall call break day
402,"When at last he had got to bed, Frodo could not sleep for some time.",when at last he had got to bed frodo could not sleep for some time,last got bed frodo could sleep time
403,His legs ached.,his legs ached,legs ached
404,He.,he,
405,was glad that he was riding in the morning.,was glad that he was riding in the morning,glad riding morning
406,"Eventually he fell into a vague dream, in which he seemed to be looking out of a high window over a dark sea of tangled trees.",eventually he fell into a vague dream in which he seemed to be looking out of a high window over a dark sea of tangled trees,eventually fell vague dream seemed looking high window dark sea tangled trees
407,Down below among the roots there was the sound of creatures crawling and snuffling.,down below among the roots there was the sound of creatures crawling and snuffling,among roots sound creatures crawling snuffling
408,He felt sure they would smell him out sooner or later.,he felt sure they would smell him out sooner or later,felt sure would smell sooner later
409,Then he heard a noise in the distance.,then he heard a noise in the distance,heard noise distance
410,At first he thought it was a great wind coming over the leaves of the forest.,at first he thought it was a great wind coming over the leaves of the forest,first thought great wind coming leaves forest
411,"Then he knew that it was not leaves, but the sound of the Sea far-off; a sound he had never heard in waking life, though it had often troubled his dreams.",then he knew that it was not leaves but the sound of the sea faroff a sound he had never heard in waking life though it had often troubled his dreams,knew leaves sound sea faroff sound never heard waking life though often troubled dreams
412,Suddenly he found he was out in the open.,suddenly he found he was out in the open,suddenly found open
413,There were no trees after all.,there were no trees after all,trees
414,"He was on a dark heath, and there was a strange salt smell in the air.",he was on a dark heath and there was a strange salt smell in the air,dark heath strange salt smell air
415,"Looking up he saw before him a tall white tower, standing alone on a high ridge.",looking up he saw before him a tall white tower standing alone on a high ridge,looking saw tall white tower standing alone high ridge
416,A great desire came over him to climb the tower and see the Sea.,a great desire came over him to climb the tower and see the sea,great desire came climb tower see sea
417,"He started to struggle up the ridge towards the tower: but suddenly a light came in the sky, and there was a noise of thunder.",he started to struggle up the ridge towards the tower but suddenly a light came in the sky and there was a noise of thunder,started struggle ridge towards tower suddenly light came sky noise thunder
418,_,,
