sentence_id,sentence,cleaned_sentence,tokens
223,"But what has happened to the water, I cannot guess; it used to be swift and noisy.",but what has happened to the water i cannot guess it used to be swift and noisy,happened water guess used swift noisy
224,Come!,come,come
225,We must hurry on.,we must hurry on,must hurry
226,We are late.',we are late,late
227,The Company were footsore and tired; but they trudged doggedly along the rough and winding track for many miles.,the company were footsore and tired but they trudged doggedly along the rough and winding track for many miles,company footsore tired trudged doggedly along rough winding track many miles
228,The sun turned from the noon and began to go west.,the sun turned from the noon and began to go west,sun turned noon began go west
229,After a brief halt and a hasty meal they went on again.,after a brief halt and a hasty meal they went on again,brief halt hasty meal went
230,"Before them the mountains frowned, but their path lay in a deep trough of land and they could see only the higher shoulders and the far eastward peaks.",before them the mountains frowned but their path lay in a deep trough of land and they could see only the higher shoulders and the far eastward peaks,mountains frowned path lay deep trough land could see higher shoulders far eastward peaks
231,At length they came to a sharp bend.,at length they came to a sharp bend,length came sharp bend
232,"There the road, which had been veering southwards between the brink of the channel and a steep fall of the land to the left, turned and went due east again.",there the road which had been veering southwards between the brink of the channel and a steep fall of the land to the left turned and went due east again,road veering southwards brink channel steep fall land left turned went due east
233,"Rounding the corner they saw before them a low cliff, some five fathoms high, with a broken and jagged top.",rounding the corner they saw before them a low cliff some five fathoms high with a broken and jagged top,rounding corner saw low cliff five fathoms high broken jagged top
234,"Over it a trickling water dripped, through a wide cleft that seemed to have been carved out by a fall that had once been strong and full.",over it a trickling water dripped through a wide cleft that seemed to have been carved out by a fall that had once been strong and full,trickling water dripped wide cleft seemed carved fall strong full
235,`Indeed things have changed! ',indeed things have changed,indeed things changed
236,said Gandalf.,said gandalf,said gandalf
237,`But there is no mistaking the place.,but there is no mistaking the place,mistaking place
238,There is all that remains of the Stair Falls.,there is all that remains of the stair falls,remains stair falls
239,"If I remember right, there was a flight of steps cut in the rock at their side, but the main road wound away left and climbed with several loops up to the level ground at the top.",if i remember right there was a flight of steps cut in the rock at their side but the main road wound away left and climbed with several loops up to the level ground at the top,remember right flight steps cut rock side main road wound away left climbed several loops level ground top
240,"There used to be a shallow valley beyond the falls right up to the Walls of Moria, and the Sirannon flowed through it with the road beside it.",there used to be a shallow valley beyond the falls right up to the walls of moria and the sirannon flowed through it with the road beside it,used shallow valley beyond falls right walls moria sirannon flowed road beside
241,Let us go and see what things are like now! ',let us go and see what things are like now,let us go see things like
242,"They found the stone steps without difficulty, and Gimli sprang swiftly up them, followed by Gandalf and Frodo.",they found the stone steps without difficulty and gimli sprang swiftly up them followed by gandalf and frodo,found stone steps without difficulty gimli sprang swiftly followed gandalf frodo
243,"When they reached the top they saw that they could go no further that way, and the reason for the drying up of the Gate-stream was revealed.",when they reached the top they saw that they could go no further that way and the reason for the drying up of the gatestream was revealed,reached top saw could go way reason drying gatestream revealed
244,Behind them the sinking Sun filled the cool western sky with glimmering gold.,behind them the sinking sun filled the cool western sky with glimmering gold,behind sinking sun filled cool western sky glimmering gold
245,Before them stretched a dark still lake.,before them stretched a dark still lake,stretched dark still lake
246,Neither sky nor sunset was reflected on its sullen surface.,neither sky nor sunset was reflected on its sullen surface,neither sky sunset reflected sullen surface
247,The Sirannon had been dammed and had filled all the valley.,the sirannon had been dammed and had filled all the valley,sirannon dammed filled valley
248,"Beyond the ominous water were reared vast cliffs, their stern faces pallid in the fading light: final and impassable.",beyond the ominous water were reared vast cliffs their stern faces pallid in the fading light final and impassable,beyond ominous water reared vast cliffs stern faces pallid fading light final impassable
249,"No sign of gate or entrance, not a fissure or crack could Frodo see in the frowning stone.",no sign of gate or entrance not a fissure or crack could frodo see in the frowning stone,sign gate entrance fissure crack could frodo see frowning stone
250,"`There are the Walls of Moria,' said Gandalf, pointing across the water.",there are the walls of moria said gandalf pointing across the water,walls moria said gandalf pointing across water
251,"`And there the Gate stood once upon a time, the Elven Door at the end of the road from Hollin by which we have come.",and there the gate stood once upon a time the elven door at the end of the road from hollin by which we have come,gate stood upon time elven door end road hollin come
252,But this way is blocked.,but this way is blocked,way blocked
253,"None of the Company, I guess, will wish to swim this gloomy water at the end of the day.",none of the company i guess will wish to swim this gloomy water at the end of the day,none company guess wish swim gloomy water end day
254,It has an unwholesome look.',it has an unwholesome look,unwholesome look
255,"`We must find a way round the northern edge,' said Gimli.",we must find a way round the northern edge said gimli,must find way round northern edge said gimli
256,`The first thing for the Company to do is to climb up by the main path and see where that will lead us.,the first thing for the company to do is to climb up by the main path and see where that will lead us,first thing company climb main path see lead us
257,"Even if there were no lake, we could not get our baggage-pony up this stair.'",even if there were no lake we could not get our baggagepony up this stair,even lake could get baggagepony stair
258,"`But in any case we cannot take the poor beast into the Mines,' said Gandalf.",but in any case we cannot take the poor beast into the mines said gandalf,case take poor beast mines said gandalf
259,"`The road under the mountains is a dark road, and there are places narrow and steep which he cannot tread, even if we can.'",the road under the mountains is a dark road and there are places narrow and steep which he cannot tread even if we can,road mountains dark road places narrow steep tread even
260,`Poor old Bill! ',poor old bill,poor old bill
261,said Frodo.,said frodo,said frodo
262,`I had not thought of that.,i had not thought of that,thought
263,And poor Sam!,and poor sam,poor sam
264,I wonder what he will say? ',i wonder what he will say,wonder say
265,"`I am sorry,' said Gandalf.",i am sorry said gandalf,sorry said gandalf
266,`Poor Bill has been a useful companion and it goes to my heart to turn him adrift now.,poor bill has been a useful companion and it goes to my heart to turn him adrift now,poor bill useful companion goes heart turn adrift
267,"I would have travelled lighter and brought no animal, least of all this one that Sam is fond of, if I had had my way.",i would have travelled lighter and brought no animal least of all this one that sam is fond of if i had had my way,would travelled lighter brought animal least one sam fond way
268,I feared all along that we should be obliged to take this road.',i feared all along that we should be obliged to take this road,feared along obliged take road
269,"The day was drawing to its end, and cold stars were glinting in the sky high above the sunset, when the Company, with all the speed they could, climbed up the slopes and reached the side of the lake.",the day was drawing to its end and cold stars were glinting in the sky high above the sunset when the company with all the speed they could climbed up the slopes and reached the side of the lake,day drawing end cold stars glinting sky high sunset company speed could climbed slopes reached side lake
270,In breadth it looked to be no more than two or three furlongs at the widest point.,in breadth it looked to be no more than two or three furlongs at the widest point,breadth looked two three furlongs widest point
271,"How far it stretched away southward they could not see in the failing light; but its northern end was no more than half a mile from where they stood, and between the stony ridges that enclosed the valley and the water's edge there was a rim of open ground.",how far it stretched away southward they could not see in the failing light but its northern end was no more than half a mile from where they stood and between the stony ridges that enclosed the valley and the waters edge there was a rim of open ground,far stretched away southward could see failing light northern end half mile stood stony ridges enclosed valley waters edge rim open ground
272,"They hurried forward, for they had still a mile or two to go before they could reach the point on the far shore that Gandalf was making for; and then he had still to find the doors.",they hurried forward for they had still a mile or two to go before they could reach the point on the far shore that gandalf was making for and then he had still to find the doors,hurried forward still mile two go could reach point far shore gandalf making still find doors
273,When they came to the northernmost corner of the lake they found a narrow creek that barred their way.,when they came to the northernmost corner of the lake they found a narrow creek that barred their way,came northernmost corner lake found narrow creek barred way
274,"It was green and stagnant, thrust out like a slimy arm towards the enclosing hills.",it was green and stagnant thrust out like a slimy arm towards the enclosing hills,green stagnant thrust like slimy arm towards enclosing hills
275,"Gimli strode forward undeterred, and found that the water was shallow, no more than ankle-deep at the edge.",gimli strode forward undeterred and found that the water was shallow no more than ankledeep at the edge,gimli strode forward undeterred found water shallow ankledeep edge
276,"Behind him they walked in file, threading their way with care, for under the weedy pools were sliding and greasy stones, and footing was treacherous.",behind him they walked in file threading their way with care for under the weedy pools were sliding and greasy stones and footing was treacherous,behind walked file threading way care weedy pools sliding greasy stones footing treacherous
277,Frodo shuddered with disgust at the touch of the dark unclean water on his feet.,frodo shuddered with disgust at the touch of the dark unclean water on his feet,frodo shuddered disgust touch dark unclean water feet
278,"As Sam, the last of the Company, led Bill up on to the dry ground on the far side, there came a soft sound: a swish, followed by a plop, as if a fish had disturbed the still surface of the water.",as sam the last of the company led bill up on to the dry ground on the far side there came a soft sound a swish followed by a plop as if a fish had disturbed the still surface of the water,sam last company led bill dry ground far side came soft sound swish followed plop fish disturbed still surface water
279,"Turning quickly they saw ripples, black-edged with shadow in the waning light: great rings were widening outwards from a point far out in the lake.",turning quickly they saw ripples blackedged with shadow in the waning light great rings were widening outwards from a point far out in the lake,turning quickly saw ripples blackedged shadow waning light great rings widening outwards point far lake
280,"There was a bubbling noise, and then silence.",there was a bubbling noise and then silence,bubbling noise silence
281,"The dusk deepened, and the last gleams of the sunset were veiled in cloud.",the dusk deepened and the last gleams of the sunset were veiled in cloud,dusk deepened last gleams sunset veiled cloud
282,"Gandalf now pressed on at a great pace, and the others followed as quickly as they could.",gandalf now pressed on at a great pace and the others followed as quickly as they could,gandalf pressed great pace others followed quickly could
283,"They reached the strip of dry land between the lake and the cliffs: it was narrow, often hardly a dozen yards across, and encumbered with fallen rock and stones; but they found a way, hugging the cliff, and keeping as far from the dark water as they might.",they reached the strip of dry land between the lake and the cliffs it was narrow often hardly a dozen yards across and encumbered with fallen rock and stones but they found a way hugging the cliff and keeping as far from the dark water as they might,reached strip dry land lake cliffs narrow often hardly dozen yards across encumbered fallen rock stones found way hugging cliff keeping far dark water might
284,A mile southwards along the shore they came upon holly trees.,a mile southwards along the shore they came upon holly trees,mile southwards along shore came upon holly trees
285,"Stumps and dead boughs were rotting in the shallows, the remains it seemed of old thickets, or of a hedge that had once lined the road across the drowned valley.",stumps and dead boughs were rotting in the shallows the remains it seemed of old thickets or of a hedge that had once lined the road across the drowned valley,stumps dead boughs rotting shallows remains seemed old thickets hedge lined road across drowned valley
286,"But close under the cliff there stood, still strong and living, .",but close under the cliff there stood still strong and living,close cliff stood still strong living
287,"two tall trees, larger than any trees of holly that Frodo had ever seen or imagined.",two tall trees larger than any trees of holly that frodo had ever seen or imagined,two tall trees larger trees holly frodo ever seen imagined
288,Their great roots spread from the wall to the water.,their great roots spread from the wall to the water,great roots spread wall water
289,"Under the looming cliffs they had looked like mere bushes, when seen far off from the top of the Stair; but now they towered overhead, stiff, dark, and silent, throwing deep night-shadows about their feet, standing like sentinel pillars at the end of the road.",under the looming cliffs they had looked like mere bushes when seen far off from the top of the stair but now they towered overhead stiff dark and silent throwing deep nightshadows about their feet standing like sentinel pillars at the end of the road,looming cliffs looked like mere bushes seen far top stair towered overhead stiff dark silent throwing deep nightshadows feet standing like sentinel pillars end road
290,"`Well, here we are at last! '",well here we are at last,well last
291,said Gandalf.,said gandalf,said gandalf
292,'Here the Elven-way from Hollin ended.,here the elvenway from hollin ended,elvenway hollin ended
293,"Holly was the token of the people of that land, and they planted it here to mark the end of their domain; for the West-door was made chiefly for their use in their traffic with the Lords of Moria.",holly was the token of the people of that land and they planted it here to mark the end of their domain for the westdoor was made chiefly for their use in their traffic with the lords of moria,holly token people land planted mark end domain westdoor made chiefly use traffic lords moria
294,"Those were happier days, when there was still close friendship at times between folk of different race, even between Dwarves and Elves.'",those were happier days when there was still close friendship at times between folk of different race even between dwarves and elves,happier days still close friendship times folk different race even dwarves elves
295,"'It was not the fault of the Dwarves that the friendship waned,' said Gimli.",it was not the fault of the dwarves that the friendship waned said gimli,fault dwarves friendship waned said gimli
296,"'I have not heard that it was the fault of the Elves,' said Legolas.",i have not heard that it was the fault of the elves said legolas,heard fault elves said legolas
297,"'I have heard both,' said Gandalf; 'and I will not give judgement now.",i have heard both said gandalf and i will not give judgement now,heard said gandalf give judgement
298,"But I beg you two, Legolas and Gimli, at least to be friends, and to help me.",but i beg you two legolas and gimli at least to be friends and to help me,beg two legolas gimli least friends help
299,I need you both.,i need you both,need
300,"The doors are shut and hidden, and the sooner we find them the better.",the doors are shut and hidden and the sooner we find them the better,doors shut hidden sooner find better
301,Night is at hand! ',night is at hand,night hand
302,"Turning to the others he said: 'While I am searching, will you each make ready to enter the Mines?",turning to the others he said while i am searching will you each make ready to enter the mines,turning others said searching make ready enter mines
303,For here I fear we must say farewell to our good beast of burden.,for here i fear we must say farewell to our good beast of burden,fear must say farewell good beast burden
304,"You must lay aside much of the stuff that we brought against bitter weather: you will not need it inside, nor, I hope, when we come through and journey on down into the South.",you must lay aside much of the stuff that we brought against bitter weather you will not need it inside nor i hope when we come through and journey on down into the south,must lay aside much stuff brought bitter weather need inside hope come journey south
305,"Instead each of us must take a share of what the pony carried, especially the food and the water-skins.'",instead each of us must take a share of what the pony carried especially the food and the waterskins,instead us must take share pony carried especially food waterskins
306,"'But you can't leave poor old Bill behind in this forsaken place, Mr. Gandalf! '",but you cant leave poor old bill behind in this forsaken place mr gandalf,cant leave poor old bill behind forsaken place mr gandalf
307,"cried Sam, angry and distressed.",cried sam angry and distressed,cried sam angry distressed
308,"`I won't have it, and that's flat.",i wont have it and thats flat,wont thats flat
309,After he has come so far and all! ',after he has come so far and all,come far
310,"'I am sorry, Sam,' said the wizard.",i am sorry sam said the wizard,sorry sam said wizard
311,"`But when the Door opens I do not think you will be able to drag your Bill inside, into the long dark of Moria.",but when the door opens i do not think you will be able to drag your bill inside into the long dark of moria,door opens think able drag bill inside long dark moria
312,You will have to choose between Bill and your master.',you will have to choose between bill and your master,choose bill master
313,"'He'd follow Mr. Frodo into a dragon's den, if I led him,' protested Sam.",hed follow mr frodo into a dragons den if i led him protested sam,hed follow mr frodo dragons den led protested sam
314,`It'd be nothing short of murder to turn him loose with all these wolves about.',itd be nothing short of murder to turn him loose with all these wolves about,itd nothing short murder turn loose wolves
315,"'It will be short of murder, I hope,' said Gandalf.",it will be short of murder i hope said gandalf,short murder hope said gandalf
316,"He laid his hand on the pony's head, and spoke in a low voice.",he laid his hand on the ponys head and spoke in a low voice,laid hand ponys head spoke low voice
317,"`Go with words of guard and guiding on you,' he said.",go with words of guard and guiding on you he said,go words guard guiding said
318,"`You are a wise beast, and have learned much in Rivendell.",you are a wise beast and have learned much in rivendell,wise beast learned much rivendell
319,"Make your ways to places where you can find grass, and so come in time to Elrond's house, or wherever you wish to go.",make your ways to places where you can find grass and so come in time to elronds house or wherever you wish to go,make ways places find grass come time elronds house wherever wish go
320,"`There, Sam!",there sam,sam
321,He will have quite as much chance of escaping wolves and getting home as we have.',he will have quite as much chance of escaping wolves and getting home as we have,quite much chance escaping wolves getting home
322,Sam stood sullenly by the pony and returned no answer.,sam stood sullenly by the pony and returned no answer,sam stood sullenly pony returned answer
323,"Bill, seeming to understand well what was going on, nuzzled up to him, putting his nose to Sam's ear.",bill seeming to understand well what was going on nuzzled up to him putting his nose to sams ear,bill seeming understand well going nuzzled putting nose sams ear
324,"Sam burst into tears, and fumbled with the straps, unlading all the pony's packs and throwing them on the ground.",sam burst into tears and fumbled with the straps unlading all the ponys packs and throwing them on the ground,sam burst tears fumbled straps unlading ponys packs throwing ground
325,"The others sorted out the goods, making a pile of all that could be left behind, and dividing up the rest.",the others sorted out the goods making a pile of all that could be left behind and dividing up the rest,others sorted goods making pile could left behind dividing rest
326,When this was done they turned to watch Gandalf.,when this was done they turned to watch gandalf,done turned watch gandalf
327,He appeared to have done nothing.,he appeared to have done nothing,appeared done nothing
328,"He was standing between the two trees gazing at the blank wall of the cliff, as if he would bore a hole into it with his eyes.",he was standing between the two trees gazing at the blank wall of the cliff as if he would bore a hole into it with his eyes,standing two trees gazing blank wall cliff would bore hole eyes
329,"Gimli was wandering about, tapping the stone here and there with his axe.",gimli was wandering about tapping the stone here and there with his axe,gimli wandering tapping stone axe
330,"Legolas was pressed against the rock, as if listening.",legolas was pressed against the rock as if listening,legolas pressed rock listening
331,"'Well, here we are and all ready,' said Merry; `but where are the Doors?",well here we are and all ready said merry but where are the doors,well ready said merry doors
332,I can't see any sign of them.',i cant see any sign of them,cant see sign
333,"'Dwarf-doors are not made to be seen when shut,' said Gimli.",dwarfdoors are not made to be seen when shut said gimli,dwarfdoors made seen shut said gimli
334,"`They are invisible, and their own masters cannot find them or open them, if their secret is forgotten.'",they are invisible and their own masters cannot find them or open them if their secret is forgotten,invisible masters find open secret forgotten
335,"'But this Door was not made to be a secret known only to Dwarves,' said Gandalf, coming suddenly to life and turning round.",but this door was not made to be a secret known only to dwarves said gandalf coming suddenly to life and turning round,door made secret known dwarves said gandalf coming suddenly life turning round
336,"`Unless things are altogether changed, eyes that know what to look for may discover the signs.'",unless things are altogether changed eyes that know what to look for may discover the signs,unless things altogether changed eyes know look may discover signs
337,He walked forward to the wall.,he walked forward to the wall,walked forward wall
338,"Right between the shadow of the trees there was a smooth space, and over this he passed his hands to and fro, muttering words under his breath.",right between the shadow of the trees there was a smooth space and over this he passed his hands to and fro muttering words under his breath,right shadow trees smooth space passed hands fro muttering words breath
339,Then he stepped back.,then he stepped back,stepped back
340,'Look!',look,look
341,he said.,he said,said
342,`Can you see anything now?',can you see anything now,see anything
343,The Moon now shone upon the grey face of the rock; but they could see nothing else for a while.,the moon now shone upon the grey face of the rock but they could see nothing else for a while,moon shone upon grey face rock could see nothing else
344,"Then slowly on the surface, where the wizard's hands had passed, faint lines appeared, like slender veins of silver running in the stone.",then slowly on the surface where the wizards hands had passed faint lines appeared like slender veins of silver running in the stone,slowly surface wizards hands passed faint lines appeared like slender veins silver running stone
345,"At first they were no more than pale gossamer-threads, so fine that they only twinkled fitfully where the Moon caught them, but steadily they grew broader and clearer, until their design could be guessed.",at first they were no more than pale gossamerthreads so fine that they only twinkled fitfully where the moon caught them but steadily they grew broader and clearer until their design could be guessed,first pale gossamerthreads fine twinkled fitfully moon caught steadily grew broader clearer design could guessed
346,"At the top, as high as Gandalf could reach, was an arch of interlacing letters in an Elvish character.",at the top as high as gandalf could reach was an arch of interlacing letters in an elvish character,top high gandalf could reach arch interlacing letters elvish character
347,"Below, though the threads were in places blurred or broken, the outline could be seen of an anvil and a hammer surmounted by a crown with seven stars.",below though the threads were in places blurred or broken the outline could be seen of an anvil and a hammer surmounted by a crown with seven stars,though threads places blurred broken outline could seen anvil hammer surmounted crown seven stars
348,"Beneath these again were two trees, each bearing crescent moons.",beneath these again were two trees each bearing crescent moons,beneath two trees bearing crescent moons
349,More clearly than all else there shone forth in the middle of the door a single star with many rays.,more clearly than all else there shone forth in the middle of the door a single star with many rays,clearly else shone forth middle door single star many rays
350,`There are the emblems of Durin!',there are the emblems of durin,emblems durin
351,cried Gimli.,cried gimli,cried gimli
352,`And there is the Tree of the High Elves!',and there is the tree of the high elves,tree high elves
353,said Legolas.,said legolas,said legolas
354,"`And the Star of the House of Fëanor,' said Gandalf.",and the star of the house of feanor said gandalf,star house feanor said gandalf
355,"`They are wrought of _ithildin_ that mirrors only starlight and moonlight, and sleeps until it is touched by one who speaks words now long forgotten in Middle-earth.",they are wrought of ithildin that mirrors only starlight and moonlight and sleeps until it is touched by one who speaks words now long forgotten in middleearth,wrought ithildin mirrors starlight moonlight sleeps touched one speaks words long forgotten middleearth
356,"It is long since I heard them, and I thought deeply before I could recall them to my mind.'",it is long since i heard them and i thought deeply before i could recall them to my mind,long since heard thought deeply could recall mind
357,'What does the writing say?',what does the writing say,writing say
358,"asked Frodo, who was trying to decipher the inscription on the arch.",asked frodo who was trying to decipher the inscription on the arch,asked frodo trying decipher inscription arch
359,'I thought I knew the elf-letters but I cannot read these.',i thought i knew the elfletters but i cannot read these,thought knew elfletters read
360,"`The words are in the elven-tongue of the West of Middle-earth in the Elder Days,' answered Gandalf.",the words are in the elventongue of the west of middleearth in the elder days answered gandalf,words elventongue west middleearth elder days answered gandalf
361,'But they do not say anything of importance to us.,but they do not say anything of importance to us,say anything importance us
362,"They say only: _The Doors of Durin, Lord of Moria.",they say only the doors of durin lord of moria,say doors durin lord moria
363,"Speak, friend, and enter_.",speak friend and enter,speak friend enter
364,"And underneath small and faint is written: _I, Narvi, made them.",and underneath small and faint is written i narvi made them,underneath small faint written narvi made
365,"Celebrimbor of Hollin drew these signs._'
     `What does it mean by _speak, friend, and enter_?'",celebrimbor of hollin drew these signs what does it mean by speak friend and enter,celebrimbor hollin drew signs mean speak friend enter
366,asked Merry.,asked merry,asked merry
367,"'That is plain enough,' said Gimli.",that is plain enough said gimli,plain enough said gimli
368,"`If you are a friend, speak the password, and the doors will open, and you can enter.'",if you are a friend speak the password and the doors will open and you can enter,friend speak password doors open enter
369,"'Yes,' said Gandalf, 'these doors are probably governed by words.",yes said gandalf these doors are probably governed by words,yes said gandalf doors probably governed words
370,"Some dwarf-gates will open only at special times, or for particular persons; and some have locks and keys that are still needed when all necessary times and words are known.",some dwarfgates will open only at special times or for particular persons and some have locks and keys that are still needed when all necessary times and words are known,dwarfgates open special times particular persons locks keys still needed necessary times words known
371,These doors have no key.,these doors have no key,doors key
372,In the days of Durin they were not secret.,in the days of durin they were not secret,days durin secret
373,They usually stood open and doorwards sat here.,they usually stood open and doorwards sat here,usually stood open doorwards sat
374,"But if they were shut, any who knew the opening word could speak it and pass in.",but if they were shut any who knew the opening word could speak it and pass in,shut knew opening word could speak pass
375,"At least so it is recorded, is it not, Gimli? '",at least so it is recorded is it not gimli,least recorded gimli
376,"'It is,' said the dwarf.",it is said the dwarf,said dwarf
377,`But what the word was is not remembered.,but what the word was is not remembered,word remembered
378,Narvi and his craft and all his kindred have vanished from the earth.',narvi and his craft and all his kindred have vanished from the earth,narvi craft kindred vanished earth
379,"'But do not _you_ know the word, Gandalf? '",but do not you know the word gandalf,know word gandalf
380,asked Boromir in surprise.,asked boromir in surprise,asked boromir surprise
381,`No! ',no,
382,said the wizard.,said the wizard,said wizard
383,"The others looked dismayed; only Aragorn, who knew Gandalf well, remained silent and unmoved.",the others looked dismayed only aragorn who knew gandalf well remained silent and unmoved,others looked dismayed aragorn knew gandalf well remained silent unmoved
384,'Then what was the use of bringing us to this accursed spot?',then what was the use of bringing us to this accursed spot,use bringing us accursed spot
385,"cried Boromir, glancing back with a shudder at the dark water.",cried boromir glancing back with a shudder at the dark water,cried boromir glancing back shudder dark water
386,`You told us that you had once passed through the Mines.,you told us that you had once passed through the mines,told us passed mines
387,"How could that be, if you did not know how to enter? '",how could that be if you did not know how to enter,could know enter
388,"`The answer to your first question, Boromir,' said the wizard, `is that I do not know the word-yet.",the answer to your first question boromir said the wizard is that i do not know the wordyet,answer first question boromir said wizard know wordyet
389,But we shall soon see.,but we shall soon see,shall soon see
390,"And,' he added, with a glint in his eyes under their bristling brows, 'you may ask what is the use of my deeds when they are proved useless.",and he added with a glint in his eyes under their bristling brows you may ask what is the use of my deeds when they are proved useless,added glint eyes bristling brows may ask use deeds proved useless
391,As for your other question: do you doubt my tale?,as for your other question do you doubt my tale,question doubt tale
392,Or have you no wits left?,or have you no wits left,wits left
393,I did not enter this way.,i did not enter this way,enter way
394,I came from the East.,i came from the east,came east
395,"`If you wish to know, I will tell you that these doors open outwards.",if you wish to know i will tell you that these doors open outwards,wish know tell doors open outwards
396,From the inside you may thrust them open with your hands.,from the inside you may thrust them open with your hands,inside may thrust open hands
397,From the outside nothing will move them save the spell of command.,from the outside nothing will move them save the spell of command,outside nothing move save spell command
398,They cannot be forced inwards.',they cannot be forced inwards,forced inwards
399,`What are you going to do then? ',what are you going to do then,going
400,"asked Pippin, undaunted by the wizard's bristling brows.",asked pippin undaunted by the wizards bristling brows,asked pippin undaunted wizards bristling brows
401,"`Knock on the doors with your head, Peregrin Took,' said Gandalf.",knock on the doors with your head peregrin took said gandalf,knock doors head peregrin took said gandalf
402,"`But if that does not shatter them, and I am allowed a little peace from foolish questions, I will seek for the opening words.",but if that does not shatter them and i am allowed a little peace from foolish questions i will seek for the opening words,shatter allowed little peace foolish questions seek opening words
403,`I once knew every spell in all the tongues of Elves or Men or Orcs that was ever used for such a purpose.,i once knew every spell in all the tongues of elves or men or orcs that was ever used for such a purpose,knew every spell tongues elves men orcs ever used purpose
404,I can still remember ten score of them without searching in my mind.,i can still remember ten score of them without searching in my mind,still remember ten score without searching mind
405,"But only a few trials, I think, will be needed; and I shall not have to call on Gimli for words of the secret dwarf-tongue that they teach to none.",but only a few trials i think will be needed and i shall not have to call on gimli for words of the secret dwarftongue that they teach to none,trials think needed shall call gimli words secret dwarftongue teach none
406,"The opening words were Elvish, like the writing on the arch: that seems certain.'",the opening words were elvish like the writing on the arch that seems certain,opening words elvish like writing arch seems certain
407,"He stepped up to the rock again, and lightly touched with his staff the silver star in the middle beneath the sign of the anvil.",he stepped up to the rock again and lightly touched with his staff the silver star in the middle beneath the sign of the anvil,stepped rock lightly touched staff silver star middle beneath sign anvil
408,"Annon edhellen, edro hi ammen!",annon edhellen edro hi ammen,annon edhellen edro hi ammen
409,"Fennas nogothrim, lasto beth lammen!",fennas nogothrim lasto beth lammen,fennas nogothrim lasto beth lammen
410,he said in a commanding voice.,he said in a commanding voice,said commanding voice
411,"The silver lines faded, but the blank grey stone did not stir.",the silver lines faded but the blank grey stone did not stir,silver lines faded blank grey stone stir
412,"Many times he repeated these words in different order, or varied them.",many times he repeated these words in different order or varied them,many times repeated words different order varied
413,Then he tried other spells.,then he tried other spells,tried spells
414,"one after another, speaking now faster and louder, now soft and slow.",one after another speaking now faster and louder now soft and slow,one another speaking faster louder soft slow
415,Then he spoke many single words of Elvish speech.,then he spoke many single words of elvish speech,spoke many single words elvish speech
416,Nothing happened.,nothing happened,nothing happened
417,"The cliff towered into the night, the countless stars were kindled, the wind blew cold, and the doors stood fast.",the cliff towered into the night the countless stars were kindled the wind blew cold and the doors stood fast,cliff towered night countless stars kindled wind blew cold doors stood fast
418,"Again Gandalf approached the wall, and lifting up his arms he spoke in tones of command and rising wrath.",again gandalf approached the wall and lifting up his arms he spoke in tones of command and rising wrath,gandalf approached wall lifting arms spoke tones command rising wrath
419,"_Edro, edro!_ he cried, and struck the rock with his staff.",edro edro he cried and struck the rock with his staff,edro edro cried struck rock staff
420,"_Open, open!_ he shouted, and followed it with the same command in every language that had ever been spoken in the West of Middle-earth.",open open he shouted and followed it with the same command in every language that had ever been spoken in the west of middleearth,open open shouted followed command every language ever spoken west middleearth
421,"Then he threw his staff on the ground, and sat down in silence.",then he threw his staff on the ground and sat down in silence,threw staff ground sat silence
422,At that moment from far off the wind bore to their listening ears the howling of wolves.,at that moment from far off the wind bore to their listening ears the howling of wolves,moment far wind bore listening ears howling wolves
423,"Bill the pony started in fear, and Sam sprang to his side and whispered softly to him.",bill the pony started in fear and sam sprang to his side and whispered softly to him,bill pony started fear sam sprang side whispered softly
424,'Do not let him run away! ',do not let him run away,let run away
425,said Boromir.,said boromir,said boromir
426,"'It seems that we shall need him still, if the wolves do not find us.",it seems that we shall need him still if the wolves do not find us,seems shall need still wolves find us
427,How I hate this foul pool! ',how i hate this foul pool,hate foul pool
428,He stooped and picking up a large stone he cast it far into the dark water.,he stooped and picking up a large stone he cast it far into the dark water,stooped picking large stone cast far dark water
429,The stone vanished with a soft slap; but at the same instant there was a swish and a bubble.,the stone vanished with a soft slap but at the same instant there was a swish and a bubble,stone vanished soft slap instant swish bubble
430,"Great rippling rings formed on the surface out beyond where the stone had fallen, and they moved slowly towards the foot of the cliff.",great rippling rings formed on the surface out beyond where the stone had fallen and they moved slowly towards the foot of the cliff,great rippling rings formed surface beyond stone fallen moved slowly towards foot cliff
431,"'Why did you do that, Boromir? '",why did you do that boromir,boromir
432,said Frodo.,said frodo,said frodo
433,"`I hate this place, too, and I am afraid.",i hate this place too and i am afraid,hate place afraid
434,"I don't know of what: not of wolves, or the dark behind the doors, but of something else.",i dont know of what not of wolves or the dark behind the doors but of something else,dont know wolves dark behind doors something else
435,I am afraid of the pool.,i am afraid of the pool,afraid pool
436,Don't disturb it! ',dont disturb it,dont disturb
437,'l wish we could get away! ',l wish we could get away,l wish could get away
438,said Merry.,said merry,said merry
439,'Why doesn't Gandalf do something quick? ',why doesnt gandalf do something quick,doesnt gandalf something quick
440,said Pippin.,said pippin,said pippin
441,Gandalf took no notice of them.,gandalf took no notice of them,gandalf took notice
442,"He sat with his head bowed, either in despair or in anxious thought.",he sat with his head bowed either in despair or in anxious thought,sat head bowed either despair anxious thought
