sentence_id,sentence,cleaned_sentence,tokens
387,"Before long no one was left but Strider, who sat on, unnoticed, by the wall.",before long no one was left but strider who sat on unnoticed by the wall,long one left strider sat unnoticed wall
388,Mr. Butterbur did not seem much put out.,mr butterbur did not seem much put out,mr butterbur seem much put
389,"He reckoned, very probably, that his house would be full again on many future nights, until the present mystery had been thoroughly discussed.",he reckoned very probably that his house would be full again on many future nights until the present mystery had been thoroughly discussed,reckoned probably house would full many future nights present mystery thoroughly discussed
390,"'Now what have you been doing, Mr.",now what have you been doing mr,mr
391,Underhill?',underhill,underhill
392,he asked.,he asked,asked
393,'Frightening my customers and breaking up my crocks with your acrobatics!',frightening my customers and breaking up my crocks with your acrobatics,frightening customers breaking crocks acrobatics
394,"'I am very sorry to have caused any trouble,' said Frodo.",i am very sorry to have caused any trouble said frodo,sorry caused trouble said frodo
395,"'It was quite unintentional, I assure you.",it was quite unintentional i assure you,quite unintentional assure
396,A most unfortunate accident.',a most unfortunate accident,unfortunate accident
397,"'All right, Mr. Underhill!",all right mr underhill,right mr underhill
398,"But if you're going to do any more tumbling, or conjuring, or whatever it was, you'd best warn folk beforehand  and warn _me._ We're a bit suspicious round here of anything out of the way -uncanny, if you understand me; and we don't take to it all of a sudden.'",but if youre going to do any more tumbling or conjuring or whatever it was youd best warn folk beforehand and warn me were a bit suspicious round here of anything out of the way uncanny if you understand me and we dont take to it all of a sudden,youre going tumbling conjuring whatever youd best warn folk beforehand warn bit suspicious round anything way uncanny understand dont take sudden
399,"'I shan't be doing anything of the sort again, Mr. Butterbur, I promise you.",i shant be doing anything of the sort again mr butterbur i promise you,shant anything sort mr butterbur promise
400,And now I think I'll be getting to bed.,and now i think ill be getting to bed,think ill getting bed
401,We shall be making an early start.,we shall be making an early start,shall making early start
402,Will you see that our ponies are ready by eight o'clock?',will you see that our ponies are ready by eight oclock,see ponies ready eight oclock
403,'Very good!,very good,good
404,"But before you go, I should like a word with you in private, Mr. Underhill.",but before you go i should like a word with you in private mr underhill,go like word private mr underhill
405,Something has just come back to my mind that I ought to tell you.,something has just come back to my mind that i ought to tell you,something come back mind ought tell
406,I hope that you'll not take it amiss.,i hope that youll not take it amiss,hope youll take amiss
407,"When I've seen to a thing or two, I'll come along to your room, if you're willing.'",when ive seen to a thing or two ill come along to your room if youre willing,ive seen thing two ill come along room youre willing
408,'Certainly!',certainly,certainly
409,said Frodo; but his heart sank.,said frodo but his heart sank,said frodo heart sank
410,"He wondered how many private talks he would have before he got to bed, and what they would reveal.",he wondered how many private talks he would have before he got to bed and what they would reveal,wondered many private talks would got bed would reveal
411,Were these people all in league against him?,were these people all in league against him,people league
412,He began to suspect even old Butterbur's fat face of concealing dark designs.,he began to suspect even old butterburs fat face of concealing dark designs,began suspect even old butterburs fat face concealing dark designs
413,_,,
