sentence_id,sentence,cleaned_sentence,tokens
163,"Bilbo Baggins called it a _party,_ but it was really a variety of entertainments rolled into one.",bilbo baggins called it a party but it was really a variety of entertainments rolled into one,bilbo baggins called party really variety entertainments rolled one
164,Practically everybody living near was invited.,practically everybody living near was invited,practically everybody living near invited
165,"A very few were overlooked by accident, but as they turned up all the same, that did not matter.",a very few were overlooked by accident but as they turned up all the same that did not matter,overlooked accident turned matter
166,Many people from other parts of the Shire were also asked; and there were even a few from outside the borders.,many people from other parts of the shire were also asked and there were even a few from outside the borders,many people parts shire also asked even outside borders
167,Bilbo met the guests (and additions) at the new white gate in person.,bilbo met the guests and additions at the new white gate in person,bilbo met guests additions new white gate person
168,He gave away presents to all and sundry  the latter were those who went out again by a back way and came in again by the gate.,he gave away presents to all and sundry the latter were those who went out again by a back way and came in again by the gate,gave away presents sundry latter went back way came gate
169,Hobbits give presents to other people on their own birthdays.,hobbits give presents to other people on their own birthdays,hobbits give presents people birthdays
170,"Not very expensive ones, as a rule, and not so lavishly as on this occasion; but it was not a bad system.",not very expensive ones as a rule and not so lavishly as on this occasion but it was not a bad system,expensive ones rule lavishly occasion bad system
171,"Actually in Hobbiton and Bywater every day in the year it was somebody's birthday, so that every hobbit in those parts had a fair chance of at least one present at least once a week.",actually in hobbiton and bywater every day in the year it was somebodys birthday so that every hobbit in those parts had a fair chance of at least one present at least once a week,actually hobbiton bywater every day year somebodys birthday every hobbit parts fair chance least one present least week
172,But they never got tired of them.,but they never got tired of them,never got tired
173,On this occasion the presents were unusually good.,on this occasion the presents were unusually good,occasion presents unusually good
174,The hobbit-children were so excited that for a while they almost forgot about eating.,the hobbitchildren were so excited that for a while they almost forgot about eating,hobbitchildren excited almost forgot eating
175,"There were toys the like of which they had never seen before, all beautiful and some obviously magical.",there were toys the like of which they had never seen before all beautiful and some obviously magical,toys like never seen beautiful obviously magical
176,"Many of them had indeed been ordered a year before, and had come all the way from the Mountain and from Dale, and were of real dwarf-make.",many of them had indeed been ordered a year before and had come all the way from the mountain and from dale and were of real dwarfmake,many indeed ordered year come way mountain dale real dwarfmake
177,"When every guest had been welcomed and was finally inside the gate, there were songs, dances, music, games, and, of course, food and drink.",when every guest had been welcomed and was finally inside the gate there were songs dances music games and of course food and drink,every guest welcomed finally inside gate songs dances music games course food drink
178,"There were three official meals: lunch, tea, and dinner (or supper).",there were three official meals lunch tea and dinner or supper,three official meals lunch tea dinner supper
179,But lunch and tea were marked chiefly by the fact that at those times all the guests were sitting down and eating together.,but lunch and tea were marked chiefly by the fact that at those times all the guests were sitting down and eating together,lunch tea marked chiefly fact times guests sitting eating together
180,"At other times there were merely lots of people eating and drinking  continuously from elevenses until six-thirty, when the fireworks started.",at other times there were merely lots of people eating and drinking continuously from elevenses until sixthirty when the fireworks started,times merely lots people eating drinking continuously elevenses sixthirty fireworks started
181,"The fireworks were by Gandalf: they were not only brought by him, but designed and made by him; and the special effects, set pieces, and flights of rockets were let off by him.",the fireworks were by gandalf they were not only brought by him but designed and made by him and the special effects set pieces and flights of rockets were let off by him,fireworks gandalf brought designed made special effects set pieces flights rockets let
182,"But there was also a generous distribution of squibs, crackers, backarappers, sparklers, torches, dwarf-candles, elf-fountains, goblin-barkers and thunder-claps.",but there was also a generous distribution of squibs crackers backarappers sparklers torches dwarfcandles elffountains goblinbarkers and thunderclaps,also generous distribution squibs crackers backarappers sparklers torches dwarfcandles elffountains goblinbarkers thunderclaps
183,They were all superb.,they were all superb,superb
184,The art of Gandalf improved with age.,the art of gandalf improved with age,art gandalf improved age
185,There were rockets like a flight of scintillating birds singing with sweet voices.,there were rockets like a flight of scintillating birds singing with sweet voices,rockets like flight scintillating birds singing sweet voices
186,"There were green trees with trunks of dark smoke: their leaves opened like a whole spring unfolding in a moment, and their shining branches dropped glowing flowers down upon the astonished hobbits, disappearing with a sweet scent just before they touched their upturned faces.",there were green trees with trunks of dark smoke their leaves opened like a whole spring unfolding in a moment and their shining branches dropped glowing flowers down upon the astonished hobbits disappearing with a sweet scent just before they touched their upturned faces,green trees trunks dark smoke leaves opened like whole spring unfolding moment shining branches dropped glowing flowers upon astonished hobbits disappearing sweet scent touched upturned faces
187,"There were fountains of butterflies that flew glittering into the trees; there were pillars of coloured fires that rose and turned into eagles, or sailing ships, or a phalanx of flying swans; there was a red thunderstorm and a shower of yellow rain; there was a forest of silver spears that sprang suddenly into the air with a yell like an embattled army, and came down again into the Water with a hiss like a hundred hot snakes.",there were fountains of butterflies that flew glittering into the trees there were pillars of coloured fires that rose and turned into eagles or sailing ships or a phalanx of flying swans there was a red thunderstorm and a shower of yellow rain there was a forest of silver spears that sprang suddenly into the air with a yell like an embattled army and came down again into the water with a hiss like a hundred hot snakes,fountains butterflies flew glittering trees pillars coloured fires rose turned eagles sailing ships phalanx flying swans red thunderstorm shower yellow rain forest silver spears sprang suddenly air yell like embattled army came water hiss like hundred hot snakes
188,"And there was also one last surprise, in honour of Bilbo, and it startled the hobbits exceedingly, as Gandalf intended.",and there was also one last surprise in honour of bilbo and it startled the hobbits exceedingly as gandalf intended,also one last surprise honour bilbo startled hobbits exceedingly gandalf intended
189,The lights went out.,the lights went out,lights went
190,A great smoke went up.,a great smoke went up,great smoke went
191,"It shaped itself like a mountain seen in the distance, and began to glow at the summit.",it shaped itself like a mountain seen in the distance and began to glow at the summit,shaped like mountain seen distance began glow summit
192,It spouted green and scarlet flames.,it spouted green and scarlet flames,spouted green scarlet flames
193,"Out flew a red-golden dragon  not life-size, but terribly life-like: fire came from his jaws, his eyes glared down; there was a roar, and he whizzed three times over the heads of the crowd.",out flew a redgolden dragon not lifesize but terribly lifelike fire came from his jaws his eyes glared down there was a roar and he whizzed three times over the heads of the crowd,flew redgolden dragon lifesize terribly lifelike fire came jaws eyes glared roar whizzed three times heads crowd
194,"They all ducked, and many fell flat on their faces.",they all ducked and many fell flat on their faces,ducked many fell flat faces
195,"The dragon passed like an express train, turned a somersault, and burst over Bywater with a deafening explosion.",the dragon passed like an express train turned a somersault and burst over bywater with a deafening explosion,dragon passed like express train turned somersault burst bywater deafening explosion
196,'That is the signal for supper!',that is the signal for supper,signal supper
197,said Bilbo.,said bilbo,said bilbo
198,"The pain and alarm vanished at once, and the prostrate hobbits leaped to their feet.",the pain and alarm vanished at once and the prostrate hobbits leaped to their feet,pain alarm vanished prostrate hobbits leaped feet
199,"There was a splendid supper for everyone; for everyone, that is, except those invited to the special family dinner-party.",there was a splendid supper for everyone for everyone that is except those invited to the special family dinnerparty,splendid supper everyone everyone except invited special family dinnerparty
200,This was held in the great pavilion with the tree.,this was held in the great pavilion with the tree,held great pavilion tree
201,"The invitations were limited to twelve dozen (a number also called by the hobbits one Gross, though the word was not considered proper to use of people); and the guests were selected from all the families to which Bilbo and Frodo were related, with the addition of a few special unrelated friends (such as Gandalf).",the invitations were limited to twelve dozen a number also called by the hobbits one gross though the word was not considered proper to use of people and the guests were selected from all the families to which bilbo and frodo were related with the addition of a few special unrelated friends such as gandalf,invitations limited twelve dozen number also called hobbits one gross though word considered proper use people guests selected families bilbo frodo related addition special unrelated friends gandalf
202,"Many young hobbits were included, and present by parental permission; for hobbits were easy-going with their children in the matter of sitting up late, especially when there was a chance of getting them a free meal.",many young hobbits were included and present by parental permission for hobbits were easygoing with their children in the matter of sitting up late especially when there was a chance of getting them a free meal,many young hobbits included present parental permission hobbits easygoing children matter sitting late especially chance getting free meal
203,Bringing up young hobbits took a lot of provender.,bringing up young hobbits took a lot of provender,bringing young hobbits took lot provender
204,"There were many Bagginses and Boffins, and also many Tooks and Brandybucks; there were various Grubbs (relations of Bilbo Baggins' grandmother), and various Chubbs (connexions of his Took grandfather); and a selection of Burrowses, Bolgers, Bracegirdles, Brockhouses, Goodbodies, Hornblowers and Proudfoots.",there were many bagginses and boffins and also many tooks and brandybucks there were various grubbs relations of bilbo baggins grandmother and various chubbs connexions of his took grandfather and a selection of burrowses bolgers bracegirdles brockhouses goodbodies hornblowers and proudfoots,many bagginses boffins also many tooks brandybucks various grubbs relations bilbo baggins grandmother various chubbs connexions took grandfather selection burrowses bolgers bracegirdles brockhouses goodbodies hornblowers proudfoots
205,"Some of these were only very distantly connected with Bilbo, and some of them had hardly ever been in Hobbiton before, as they lived in remote corners of the Shire.",some of these were only very distantly connected with bilbo and some of them had hardly ever been in hobbiton before as they lived in remote corners of the shire,distantly connected bilbo hardly ever hobbiton lived remote corners shire
206,The Sackville-Bagginses were not forgotten.,the sackvillebagginses were not forgotten,sackvillebagginses forgotten
207,Otho and his wife Lobelia were present.,otho and his wife lobelia were present,otho wife lobelia present
208,"They disliked Bilbo and detested Frodo, but so magnificent was the invitation card, written in golden ink, that they had felt it was impossible to refuse.",they disliked bilbo and detested frodo but so magnificent was the invitation card written in golden ink that they had felt it was impossible to refuse,disliked bilbo detested frodo magnificent invitation card written golden ink felt impossible refuse
209,"Besides, their cousin, Bilbo, had been specializing in food for many years and his table had a high reputation.",besides their cousin bilbo had been specializing in food for many years and his table had a high reputation,besides cousin bilbo specializing food many years table high reputation
210,All the one hundred and forty-four guests expected a pleasant feast; though they rather dreaded the after-dinner speech of their host (an inevitable item).,all the one hundred and fortyfour guests expected a pleasant feast though they rather dreaded the afterdinner speech of their host an inevitable item,one hundred fortyfour guests expected pleasant feast though rather dreaded afterdinner speech host inevitable item
211,"He was liable to drag in bits of what he called poetry; and sometimes, after a glass or two, would allude to the absurd adventures of his mysterious journey.",he was liable to drag in bits of what he called poetry and sometimes after a glass or two would allude to the absurd adventures of his mysterious journey,liable drag bits called poetry sometimes glass two would allude absurd adventures mysterious journey
212,"The guests were not disappointed: they had a _very_ pleasant feast, in fact an engrossing entertainment: rich, abundant, varied, and prolonged.",the guests were not disappointed they had a very pleasant feast in fact an engrossing entertainment rich abundant varied and prolonged,guests disappointed pleasant feast fact engrossing entertainment rich abundant varied prolonged
213,"The purchase of provisions fell almost to nothing throughout the district in the ensuing weeks; but as Bilbo's catering had depleted the stocks of most stores, cellars and warehouses for miles around, that did not matter much.",the purchase of provisions fell almost to nothing throughout the district in the ensuing weeks but as bilbos catering had depleted the stocks of most stores cellars and warehouses for miles around that did not matter much,purchase provisions fell almost nothing throughout district ensuing weeks bilbos catering depleted stocks stores cellars warehouses miles around matter much
214,After the feast (more or less) came the Speech.,after the feast more or less came the speech,feast less came speech
215,"Most of the company were, however, now in a tolerant mood, at that delightful stage which they called 'filling up the corners'.",most of the company were however now in a tolerant mood at that delightful stage which they called filling up the corners,company however tolerant mood delightful stage called filling corners
216,"They were sipping their favourite drinks, and nibbling at their favourite dainties, and their fears were forgotten.",they were sipping their favourite drinks and nibbling at their favourite dainties and their fears were forgotten,sipping favourite drinks nibbling favourite dainties fears forgotten
217,"They were prepared to listen to anything, and to cheer at every full stop.",they were prepared to listen to anything and to cheer at every full stop,prepared listen anything cheer every full stop
218,"_My dear People,_ began Bilbo, rising in his place.",my dear people began bilbo rising in his place,dear people began bilbo rising place
219,'Hear!,hear,hear
220,Hear!,hear,hear
221,Hear!',hear,hear
222,"they shouted, and kept on repeating it in chorus, seeming reluctant to follow their own advice.",they shouted and kept on repeating it in chorus seeming reluctant to follow their own advice,shouted kept repeating chorus seeming reluctant follow advice
223,Bilbo left his place and went and stood on a chair under the illuminated tree.,bilbo left his place and went and stood on a chair under the illuminated tree,bilbo left place went stood chair illuminated tree
224,The light of the lanterns fell on his beaming face; the golden buttons shone on his embroidered silk waistcoat.,the light of the lanterns fell on his beaming face the golden buttons shone on his embroidered silk waistcoat,light lanterns fell beaming face golden buttons shone embroidered silk waistcoat
225,"They could all see him standing, waving one hand in the air, the other was in his trouser-pocket.",they could all see him standing waving one hand in the air the other was in his trouserpocket,could see standing waving one hand air trouserpocket
226,"_My dear Bagginses and Boffins,_ he began again; _and my dear Tooks and Brandybucks, and Grubbs, and Chubbs, and Burrowses, and Hornblowers, and Bolgers, Bracegirdles, Goodbodies, Brockhouses and Proudfoots._ 'ProudFEET!'",my dear bagginses and boffins he began again and my dear tooks and brandybucks and grubbs and chubbs and burrowses and hornblowers and bolgers bracegirdles goodbodies brockhouses and proudfoots proudfeet,dear bagginses boffins began dear tooks brandybucks grubbs chubbs burrowses hornblowers bolgers bracegirdles goodbodies brockhouses proudfoots proudfeet
227,shouted an elderly hobbit from the back of the pavilion.,shouted an elderly hobbit from the back of the pavilion,shouted elderly hobbit back pavilion
228,"His name, of course, was Proudfoot, and well merited; his feet were large, exceptionally furry, and both were on the table.",his name of course was proudfoot and well merited his feet were large exceptionally furry and both were on the table,name course proudfoot well merited feet large exceptionally furry table
229,"_Proudfoots,_ repeated Bilbo.",proudfoots repeated bilbo,proudfoots repeated bilbo
230,_Also my good Sackville-Bagginses that I welcome back at last to Bag End.,also my good sackvillebagginses that i welcome back at last to bag end,also good sackvillebagginses welcome back last bag end
231,Today is my one hundred and eleventh birthday: I am eleventy-one today!_ 'Hurray!,today is my one hundred and eleventh birthday i am eleventyone today hurray,today one hundred eleventh birthday eleventyone today hurray
232,Hurray!,hurray,hurray
233,Many Happy Returns!',many happy returns,many happy returns
234,"they shouted, and they hammered joyously on the tables.",they shouted and they hammered joyously on the tables,shouted hammered joyously tables
235,Bilbo was doing splendidly.,bilbo was doing splendidly,bilbo splendidly
236,This was the sort of stuff they liked: short and obvious.,this was the sort of stuff they liked short and obvious,sort stuff liked short obvious
237,_I hope you are all enjoying yourselves as much as I am._ Deafening cheers.,i hope you are all enjoying yourselves as much as i am deafening cheers,hope enjoying much deafening cheers
238,"Cries of _Yes_ (and _No)._ Noises of trumpets and horns, pipes and flutes, and other musical instruments.",cries of yes and no noises of trumpets and horns pipes and flutes and other musical instruments,cries yes noises trumpets horns pipes flutes musical instruments
239,"There were, as has been said, many young hobbits present.",there were as has been said many young hobbits present,said many young hobbits present
240,Hundreds of musical crackers had been pulled.,hundreds of musical crackers had been pulled,hundreds musical crackers pulled
241,"Most of them bore the mark DALE on them; which did not convey much to most of the hobbits, but they all agreed they were marvellous crackers.",most of them bore the mark dale on them which did not convey much to most of the hobbits but they all agreed they were marvellous crackers,bore mark dale convey much hobbits agreed marvellous crackers
242,"They contained instruments, small, but of perfect make and enchanting tones.",they contained instruments small but of perfect make and enchanting tones,contained instruments small perfect make enchanting tones
243,"Indeed, in one corner some of the young Tooks and Brandybucks, supposing Uncle Bilbo to have finished (since he had plainly said all that was necessary), now got up an impromptu orchestra, and began a merry dance-tune.",indeed in one corner some of the young tooks and brandybucks supposing uncle bilbo to have finished since he had plainly said all that was necessary now got up an impromptu orchestra and began a merry dancetune,indeed one corner young tooks brandybucks supposing uncle bilbo finished since plainly said necessary got impromptu orchestra began merry dancetune
244,"Master Everard Took and Miss Melilot Brandybuck got on a table and with bells in their hands began to dance the Springle-ring: a pretty dance, but rather vigorous.",master everard took and miss melilot brandybuck got on a table and with bells in their hands began to dance the springlering a pretty dance but rather vigorous,master everard took miss melilot brandybuck got table bells hands began dance springlering pretty dance rather vigorous
245,But Bilbo had not finished.,but bilbo had not finished,bilbo finished
246,"Seizing a horn from a youngster near by, he blew three loud hoots.",seizing a horn from a youngster near by he blew three loud hoots,seizing horn youngster near blew three loud hoots
247,The noise subsided.,the noise subsided,noise subsided
248,"_I shall not keep you long,_ he cried.",i shall not keep you long he cried,shall keep long cried
249,Cheers from all the assembly.,cheers from all the assembly,cheers assembly
250,_I have called you all together for a Purpose._ Something in the way that he said this made an impression.,i have called you all together for a purpose something in the way that he said this made an impression,called together purpose something way said made impression
251,"There was almost silence, and one or two of the Tooks pricked up their ears.",there was almost silence and one or two of the tooks pricked up their ears,almost silence one two tooks pricked ears
252,"_Indeed, for Three Purposes!",indeed for three purposes,indeed three purposes
253,"First of all, to tell you that I am immensely fond of you all, and that eleventy-one years is too short a time to live among such excellent and admirable hobbits._ Tremendous outburst of approval.",first of all to tell you that i am immensely fond of you all and that eleventyone years is too short a time to live among such excellent and admirable hobbits tremendous outburst of approval,first tell immensely fond eleventyone years short time live among excellent admirable hobbits tremendous outburst approval
254,_I don't know half of you half as well as I should like; and I like less than half of you half as well as you deserve._ This was unexpected and rather difficult.,i dont know half of you half as well as i should like and i like less than half of you half as well as you deserve this was unexpected and rather difficult,dont know half half well like like less half half well deserve unexpected rather difficult
255,"There was some scattered clapping, but most of them were trying to work it out and see if it came to a compliment.",there was some scattered clapping but most of them were trying to work it out and see if it came to a compliment,scattered clapping trying work see came compliment
256,"_Secondly, to celebrate my birthday._ Cheers again.",secondly to celebrate my birthday cheers again,secondly celebrate birthday cheers
257,_I should say: OUR birthday.,i should say our birthday,say birthday
258,"For it is, of course, also the birthday of my heir and nephew, Frodo.",for it is of course also the birthday of my heir and nephew frodo,course also birthday heir nephew frodo
259,He comes of age and into his inheritance today._ Some perfunctory clapping by the elders; and some loud shouts of 'Frodo!,he comes of age and into his inheritance today some perfunctory clapping by the elders and some loud shouts of frodo,comes age inheritance today perfunctory clapping elders loud shouts frodo
260,Frodo!,frodo,frodo
261,"Jolly old Frodo,' from the juniors.",jolly old frodo from the juniors,jolly old frodo juniors
262,"The Sackville-Bagginses scowled, and wondered what was meant by 'coming into his inheritance'.",the sackvillebagginses scowled and wondered what was meant by coming into his inheritance,sackvillebagginses scowled wondered meant coming inheritance
263,_Together we score one hundred and forty-four.,together we score one hundred and fortyfour,together score one hundred fortyfour
264,"Your numbers were chosen to fit this remarkable total: One Gross, if I may use the expression._ No cheers.",your numbers were chosen to fit this remarkable total one gross if i may use the expression no cheers,numbers chosen fit remarkable total one gross may use expression cheers
265,This was ridiculous.,this was ridiculous,ridiculous
266,"Many of his guests, and especially the Sackville-Bagginses, were insulted, feeling sure they had only been asked to fill up the required number, like goods in a package.",many of his guests and especially the sackvillebagginses were insulted feeling sure they had only been asked to fill up the required number like goods in a package,many guests especially sackvillebagginses insulted feeling sure asked fill required number like goods package
267,"'One Gross, indeed!",one gross indeed,one gross indeed
268,Vulgar expression.',vulgar expression,vulgar expression
269,"_It is also, if I may be allowed to refer to ancient history, the anniversary of my arrival by barrel at Esgaroth on the Long Lake; though the fact that it was_ my _birthday slipped my memory on that occasion.",it is also if i may be allowed to refer to ancient history the anniversary of my arrival by barrel at esgaroth on the long lake though the fact that it was my birthday slipped my memory on that occasion,also may allowed refer ancient history anniversary arrival barrel esgaroth long lake though fact birthday slipped memory occasion
270,"I was only fifty-one then, and birthdays did not seem so important.",i was only fiftyone then and birthdays did not seem so important,fiftyone birthdays seem important
271,"The banquet was very splendid, however, though I had a bad cold at the time, I remember, and could only say 'thag you very buch'.",the banquet was very splendid however though i had a bad cold at the time i remember and could only say thag you very buch,banquet splendid however though bad cold time remember could say thag buch
272,I now repeat it more correctly: Thank you very much for coming to my little party._ Obstinate silence.,i now repeat it more correctly thank you very much for coming to my little party obstinate silence,repeat correctly thank much coming little party obstinate silence
273,They all feared that a song or some poetry was now imminent; and they were getting bored.,they all feared that a song or some poetry was now imminent and they were getting bored,feared song poetry imminent getting bored
274,Why couldn't he stop talking and let them drink his health?,why couldnt he stop talking and let them drink his health,couldnt stop talking let drink health
275,But Bilbo did not sing or recite.,but bilbo did not sing or recite,bilbo sing recite
276,He paused for a moment.,he paused for a moment,paused moment
277,"_Thirdly and finally,_ he said, _I wish to make an ANNOUNCEMENT_.",thirdly and finally he said i wish to make an announcement,thirdly finally said wish make announcement
278,He spoke this last word so loudly and suddenly that everyone sat up who still could.,he spoke this last word so loudly and suddenly that everyone sat up who still could,spoke last word loudly suddenly everyone sat still could
279,"_I regret to announce that  though, as I said, eleventy-one years is far too short a time to spend among you  this is the END.",i regret to announce that though as i said eleventyone years is far too short a time to spend among you this is the end,regret announce though said eleventyone years far short time spend among end
280,I am going.,i am going,going
281,I am leaving NOW.,i am leaving now,leaving
282,"GOOD-BYE!_
     He stepped down and vanished.",goodbye he stepped down and vanished,goodbye stepped vanished
283,"There was a blinding flash of light, and the guests all blinked.",there was a blinding flash of light and the guests all blinked,blinding flash light guests blinked
284,When they opened their eyes Bilbo was nowhere to be seen.,when they opened their eyes bilbo was nowhere to be seen,opened eyes bilbo nowhere seen
285,One hundred and forty-four flabbergasted hobbits sat back speechless.,one hundred and fortyfour flabbergasted hobbits sat back speechless,one hundred fortyfour flabbergasted hobbits sat back speechless
286,Old Odo Proudfoot removed his feet from the table and stamped.,old odo proudfoot removed his feet from the table and stamped,old odo proudfoot removed feet table stamped
287,"Then there was a dead silence, until suddenly, after several deep breaths, every Baggins, Boffin, Took, Brandybuck, Grubb, Chubb, Burrows, Bolger, Bracegirdle, Brockhouse, Goodbody, Hornblower, and Proudfoot began to talk at once.",then there was a dead silence until suddenly after several deep breaths every baggins boffin took brandybuck grubb chubb burrows bolger bracegirdle brockhouse goodbody hornblower and proudfoot began to talk at once,dead silence suddenly several deep breaths every baggins boffin took brandybuck grubb chubb burrows bolger bracegirdle brockhouse goodbody hornblower proudfoot began talk
288,"It was generally agreed that the joke was in very bad taste, and more food and drink were needed to cure the guests of shock and annoyance.",it was generally agreed that the joke was in very bad taste and more food and drink were needed to cure the guests of shock and annoyance,generally agreed joke bad taste food drink needed cure guests shock annoyance
289,'He's mad.,hes mad,hes mad
290,"I always said so,' was probably the most popular comment.",i always said so was probably the most popular comment,always said probably popular comment
291,Even the Tooks (with a few exceptions) thought Bilbo's behaviour was absurd.,even the tooks with a few exceptions thought bilbos behaviour was absurd,even tooks exceptions thought bilbos behaviour absurd
292,For the moment most of them took it for granted that his disappearance was nothing more than a ridiculous prank.,for the moment most of them took it for granted that his disappearance was nothing more than a ridiculous prank,moment took granted disappearance nothing ridiculous prank
293,But old Rory Brandybuck was not so sure.,but old rory brandybuck was not so sure,old rory brandybuck sure
294,"Neither age nor an enormous dinner had clouded his wits, and he said to his daughter-in-law, Esmeralda: 'There's something fishy in this, my dear!",neither age nor an enormous dinner had clouded his wits and he said to his daughterinlaw esmeralda theres something fishy in this my dear,neither age enormous dinner clouded wits said daughterinlaw esmeralda theres something fishy dear
295,I believe that mad Baggins is off again.,i believe that mad baggins is off again,believe mad baggins
296,Silly old fool.,silly old fool,silly old fool
297,But why worry?,but why worry,worry
298,He hasn't taken the vittles with him.',he hasnt taken the vittles with him,hasnt taken vittles
299,He called loudly to Frodo to send the wine round again.,he called loudly to frodo to send the wine round again,called loudly frodo send wine round
300,Frodo was the only one present who had said nothing.,frodo was the only one present who had said nothing,frodo one present said nothing
301,"For some time he had sat silent beside Bilbo's empty chair, and ignored all remarks and questions.",for some time he had sat silent beside bilbos empty chair and ignored all remarks and questions,time sat silent beside bilbos empty chair ignored remarks questions
302,"He had enjoyed the joke, of course, even though he had been in the know.",he had enjoyed the joke of course even though he had been in the know,enjoyed joke course even though know
303,He had difficulty in keeping from laughter at the indignant surprise of the guests.,he had difficulty in keeping from laughter at the indignant surprise of the guests,difficulty keeping laughter indignant surprise guests
304,But at the same time he felt deeply troubled: he realized suddenly that he loved the old hobbit dearly.,but at the same time he felt deeply troubled he realized suddenly that he loved the old hobbit dearly,time felt deeply troubled realized suddenly loved old hobbit dearly
305,"Most of the guests went on eating and drinking and discussing Bilbo Baggins' oddities, past and present; but the Sackville-Bagginses had already departed in wrath.",most of the guests went on eating and drinking and discussing bilbo baggins oddities past and present but the sackvillebagginses had already departed in wrath,guests went eating drinking discussing bilbo baggins oddities past present sackvillebagginses already departed wrath
306,Frodo did not want to have any more to do with the party.,frodo did not want to have any more to do with the party,frodo want party
307,"He gave orders for more wine to be served; then he got up and drained his own glass silently to the health of Bilbo, and slipped out of the pavilion.",he gave orders for more wine to be served then he got up and drained his own glass silently to the health of bilbo and slipped out of the pavilion,gave orders wine served got drained glass silently health bilbo slipped pavilion
308,"As for Bilbo Baggins, even while he was making his speech, he had been fingering the golden ring in his pocket: his magic ring that he had kept secret for so many years.",as for bilbo baggins even while he was making his speech he had been fingering the golden ring in his pocket his magic ring that he had kept secret for so many years,bilbo baggins even making speech fingering golden ring pocket magic ring kept secret many years
309,"As he stepped down he slipped it on his finger, and he was never seen by any hobbit in Hobbiton again.",as he stepped down he slipped it on his finger and he was never seen by any hobbit in hobbiton again,stepped slipped finger never seen hobbit hobbiton
310,"He walked briskly back to his hole, and stood for a moment listening with a smile to the din in the pavilion and to the sounds of merrymaking in other parts of the field.",he walked briskly back to his hole and stood for a moment listening with a smile to the din in the pavilion and to the sounds of merrymaking in other parts of the field,walked briskly back hole stood moment listening smile din pavilion sounds merrymaking parts field
311,Then he went in.,then he went in,went
312,"He took off his party clothes, folded up and wrapped in tissue-paper his embroidered silk waistcoat, and put it away.",he took off his party clothes folded up and wrapped in tissuepaper his embroidered silk waistcoat and put it away,took party clothes folded wrapped tissuepaper embroidered silk waistcoat put away
313,"Then he put on quickly some old untidy garments, and fastened round his waist a worn leather belt.",then he put on quickly some old untidy garments and fastened round his waist a worn leather belt,put quickly old untidy garments fastened round waist worn leather belt
314,On it he hung a short sword in a battered black-leather scabbard.,on it he hung a short sword in a battered blackleather scabbard,hung short sword battered blackleather scabbard
315,"From a locked drawer, smelling of moth-balls, he took out an old cloak and hood.",from a locked drawer smelling of mothballs he took out an old cloak and hood,locked drawer smelling mothballs took old cloak hood
316,"They had been locked up as if they were very precious, but they were so patched and weatherstained that their original colour could hardly be guessed: it might have been dark green.",they had been locked up as if they were very precious but they were so patched and weatherstained that their original colour could hardly be guessed it might have been dark green,locked precious patched weatherstained original colour could hardly guessed might dark green
317,They were rather too large for him.,they were rather too large for him,rather large
318,"He then went into his study, and from a large strong-box took out a bundle wrapped in old cloths, and a leather-bound manuscript; and also a large bulky envelope.",he then went into his study and from a large strongbox took out a bundle wrapped in old cloths and a leatherbound manuscript and also a large bulky envelope,went study large strongbox took bundle wrapped old cloths leatherbound manuscript also large bulky envelope
319,"The book and bundle he stuffed into the top of a heavy bag that was standing there, already nearly full.",the book and bundle he stuffed into the top of a heavy bag that was standing there already nearly full,book bundle stuffed top heavy bag standing already nearly full
320,"Into the envelope he slipped his golden ring, and its fine chain, and then sealed it, and addressed it to Frodo.",into the envelope he slipped his golden ring and its fine chain and then sealed it and addressed it to frodo,envelope slipped golden ring fine chain sealed addressed frodo
321,"At first he put it on the mantelpiece, but suddenly he removed it and stuck it in his pocket.",at first he put it on the mantelpiece but suddenly he removed it and stuck it in his pocket,first put mantelpiece suddenly removed stuck pocket
322,At that moment the door opened and Gandalf came quickly in.,at that moment the door opened and gandalf came quickly in,moment door opened gandalf came quickly
323,'Hullo!',hullo,hullo
324,said Bilbo.,said bilbo,said bilbo
325,'I wondered if you would turn up.',i wondered if you would turn up,wondered would turn
326,"'I am glad to find you visible,' replied the wizard, sitting down in a chair, 'I wanted to catch you and have a few final words.",i am glad to find you visible replied the wizard sitting down in a chair i wanted to catch you and have a few final words,glad find visible replied wizard sitting chair wanted catch final words
327,I suppose you feel that everything has gone off splendidly and according to plan?',i suppose you feel that everything has gone off splendidly and according to plan,suppose feel everything gone splendidly according plan
328,"'Yes, I do,' said Bilbo.",yes i do said bilbo,yes said bilbo
329,"""Though that flash was surprising: it quite startled me, let alone the others.",though that flash was surprising it quite startled me let alone the others,though flash surprising quite startled let alone others
330,"A little addition of your own, I suppose?'",a little addition of your own i suppose,little addition suppose
331,It was.,it was,
332,"You have wisely kept that ring secret all these years, and it seemed to me necessary to give your guests something else that would seem to explain your sudden vanishment.'",you have wisely kept that ring secret all these years and it seemed to me necessary to give your guests something else that would seem to explain your sudden vanishment,wisely kept ring secret years seemed necessary give guests something else would seem explain sudden vanishment
333,'And would spoil my joke.,and would spoil my joke,would spoil joke
334,"You are an interfering old busybody,' laughed Bilbo, 'but I expect you know best, as usual.'",you are an interfering old busybody laughed bilbo but i expect you know best as usual,interfering old busybody laughed bilbo expect know best usual
335,'I do  when I know anything.,i do when i know anything,know anything
