sentence_id,sentence,cleaned_sentence,tokens
179,"Out of the formless stream of sad but horrible sounds, strings of words would now and again shape themselves: grim, hard, cold words, heartless and miserable.",out of the formless stream of sad but horrible sounds strings of words would now and again shape themselves grim hard cold words heartless and miserable,formless stream sad horrible sounds strings words would shape grim hard cold words heartless miserable
180,"The night was railing against the morning of which it was bereaved, and the cold was cursing the warmth for which it hungered.",the night was railing against the morning of which it was bereaved and the cold was cursing the warmth for which it hungered,night railing morning bereaved cold cursing warmth hungered
181,Frodo was chilled to the marrow.,frodo was chilled to the marrow,frodo chilled marrow
182,"After a while the song became clearer, and with dread in his heart he perceived that it had changed into an incantation:

          Cold be hand and heart and bone,
           and cold be sleep under stone:
           never mare to wake on stony bed,
           never, till the Sun fails and the Moon is dead.",after a while the song became clearer and with dread in his heart he perceived that it had changed into an incantation cold be hand and heart and bone and cold be sleep under stone never mare to wake on stony bed never till the sun fails and the moon is dead,song became clearer dread heart perceived changed incantation cold hand heart bone cold sleep stone never mare wake stony bed never till sun fails moon dead
183,"In the black wind the stars shall die,
           and still on gold here let them lie,
           till the dark lord lifts his hand
           over dead sea and withered land.",in the black wind the stars shall die and still on gold here let them lie till the dark lord lifts his hand over dead sea and withered land,black wind stars shall die still gold let lie till dark lord lifts hand dead sea withered land
184,He heard behind his head a creaking and scraping sound.,he heard behind his head a creaking and scraping sound,heard behind head creaking scraping sound
185,"Raising himself on one arm he looked, and saw now in the pale light that they were in a kind of passage which behind them turned a corner.",raising himself on one arm he looked and saw now in the pale light that they were in a kind of passage which behind them turned a corner,raising one arm looked saw pale light kind passage behind turned corner
186,"Round the corner a long arm was groping, walking on its fingers towards Sam, who was lying nearest, and towards the hilt of the sword that lay upon him.",round the corner a long arm was groping walking on its fingers towards sam who was lying nearest and towards the hilt of the sword that lay upon him,round corner long arm groping walking fingers towards sam lying nearest towards hilt sword lay upon
187,At first Frodo felt as if he had indeed been turned into stone by the incantation.,at first frodo felt as if he had indeed been turned into stone by the incantation,first frodo felt indeed turned stone incantation
188,Then a wild thought of escape came to him.,then a wild thought of escape came to him,wild thought escape came
189,"He wondered if he put on the Ring, whether the Barrow-wight would miss him, and he might find some way out.",he wondered if he put on the ring whether the barrowwight would miss him and he might find some way out,wondered put ring whether barrowwight would miss might find way
190,"He thought of himself running free over the grass, grieving for Merry, and Sam, and Pippin, but free and alive himself.",he thought of himself running free over the grass grieving for merry and sam and pippin but free and alive himself,thought running free grass grieving merry sam pippin free alive
191,Gandalf would admit that there had been nothing else he could do.,gandalf would admit that there had been nothing else he could do,gandalf would admit nothing else could
192,But the courage that had been awakened in him was now too strong: he could not leave his friends so easily.,but the courage that had been awakened in him was now too strong he could not leave his friends so easily,courage awakened strong could leave friends easily
193,"He wavered, groping in his pocket, and then fought with himself again; and as he did so the arm crept nearer.",he wavered groping in his pocket and then fought with himself again and as he did so the arm crept nearer,wavered groping pocket fought arm crept nearer
194,"Suddenly resolve hardened in him, and he seized a short sword that lay beside him, and kneeling he stooped low over the bodies of his companions.",suddenly resolve hardened in him and he seized a short sword that lay beside him and kneeling he stooped low over the bodies of his companions,suddenly resolve hardened seized short sword lay beside kneeling stooped low bodies companions
195,"With what strength he had he hewed at the crawling arm near the wrist, and the hand broke off; but at the same moment the sword splintered up to the hilt.",with what strength he had he hewed at the crawling arm near the wrist and the hand broke off but at the same moment the sword splintered up to the hilt,strength hewed crawling arm near wrist hand broke moment sword splintered hilt
196,There was a shriek and the light vanished.,there was a shriek and the light vanished,shriek light vanished
197,In the dark there was a snarling noise.,in the dark there was a snarling noise,dark snarling noise
198,"Frodo fell forward over Merry, and Merry's face felt cold.",frodo fell forward over merry and merrys face felt cold,frodo fell forward merry merrys face felt cold
199,"All at once back into his mind, from which it had disappeared with the first coming of the fog, came the memory of the house down under the Hill, and of Tom singing.",all at once back into his mind from which it had disappeared with the first coming of the fog came the memory of the house down under the hill and of tom singing,back mind disappeared first coming fog came memory house hill tom singing
200,He remembered the rhyme that Tom had taught them.,he remembered the rhyme that tom had taught them,remembered rhyme tom taught
201,In a small desperate voice he began: _Ho!,in a small desperate voice he began ho,small desperate voice began ho
202,"Tom Bombadil!_ and with that name his voice seemed to grow strong: it had a full and lively sound, and the dark chamber echoed as if to drum and trumpet.",tom bombadil and with that name his voice seemed to grow strong it had a full and lively sound and the dark chamber echoed as if to drum and trumpet,tom bombadil name voice seemed grow strong full lively sound dark chamber echoed drum trumpet
203,Ho!,ho,ho
204,"Tom Bombadil, Tom Bombadillo!",tom bombadil tom bombadillo,tom bombadil tom bombadillo
205,"By water, wood and hill, by the reed and willow,
           By fire, sun and moon, harken now and hear us!",by water wood and hill by the reed and willow by fire sun and moon harken now and hear us,water wood hill reed willow fire sun moon harken hear us
206,"Come, Tom Bombadil, for our need is near us!",come tom bombadil for our need is near us,come tom bombadil need near us
207,"There was a sudden deep silence, in which Frodo could hear his heart beating.",there was a sudden deep silence in which frodo could hear his heart beating,sudden deep silence frodo could hear heart beating
208,"After a long slow moment he heard plain, but far away, as if it was coming down through the ground or through thick walls, an answering voice singing:

          Old Tom Bombadil is a merry fellow,
           Bright blue his jacket is, and his boots are yellow.",after a long slow moment he heard plain but far away as if it was coming down through the ground or through thick walls an answering voice singing old tom bombadil is a merry fellow bright blue his jacket is and his boots are yellow,long slow moment heard plain far away coming ground thick walls answering voice singing old tom bombadil merry fellow bright blue jacket boots yellow
209,"None has ever caught him yet, for Tom, he is the master:
           His songs are stronger songs, and his feet are faster.",none has ever caught him yet for tom he is the master his songs are stronger songs and his feet are faster,none ever caught yet tom master songs stronger songs feet faster
210,"There was a loud rumbling sound, as of stones rolling and falling, and suddenly light streamed in, real light, the plain light of day.",there was a loud rumbling sound as of stones rolling and falling and suddenly light streamed in real light the plain light of day,loud rumbling sound stones rolling falling suddenly light streamed real light plain light day
211,"A low door-like opening appeared at the end of the chamber beyond Frodo's feet; and there was Tom's head (hat, feather, and all) framed against the light of the sun rising red behind him.",a low doorlike opening appeared at the end of the chamber beyond frodos feet and there was toms head hat feather and all framed against the light of the sun rising red behind him,low doorlike opening appeared end chamber beyond frodos feet toms head hat feather framed light sun rising red behind
212,"The light fell upon the floor, and upon the faces of the three hobbits lying beside Frodo.",the light fell upon the floor and upon the faces of the three hobbits lying beside frodo,light fell upon floor upon faces three hobbits lying beside frodo
213,"They did not stir, but the sickly hue had left them.",they did not stir but the sickly hue had left them,stir sickly hue left
214,They looked now as if they were only very deeply asleep.,they looked now as if they were only very deeply asleep,looked deeply asleep
215,"Tom stooped, removed his hat, and came into the dark chamber, singing:

          Get out, you old Wight!",tom stooped removed his hat and came into the dark chamber singing get out you old wight,tom stooped removed hat came dark chamber singing get old wight
216,Vanish in the sunlight!,vanish in the sunlight,vanish sunlight
217,"Shrivel like the cold mist, like the winds go wailing,
           Out into the barren lands far beyond the mountains!",shrivel like the cold mist like the winds go wailing out into the barren lands far beyond the mountains,shrivel like cold mist like winds go wailing barren lands far beyond mountains
218,Come never here again!,come never here again,come never
219,Leave your barrow empty!,leave your barrow empty,leave barrow empty
220,"Lost and forgotten be, darker than the darkness,
           Where gates stand for ever shut, till the world is mended.",lost and forgotten be darker than the darkness where gates stand for ever shut till the world is mended,lost forgotten darker darkness gates stand ever shut till world mended
221,At these words there was a cry and part of the inner end of the chamber fell in with a crash.,at these words there was a cry and part of the inner end of the chamber fell in with a crash,words cry part inner end chamber fell crash
222,"Then there was a long trailing shriek, fading away into an unguessable distance; and after that silence.",then there was a long trailing shriek fading away into an unguessable distance and after that silence,long trailing shriek fading away unguessable distance silence
223,"'Come, friend Frodo!'",come friend frodo,come friend frodo
224,said Tom.,said tom,said tom
225,'Let us get out on to clean grass!,let us get out on to clean grass,let us get clean grass
226,You must help me bear them.',you must help me bear them,must help bear
227,"Together they carried out Merry, Pippin, and Sam.",together they carried out merry pippin and sam,together carried merry pippin sam
228,"As Frodo left the barrow for the last time he thought he saw a severed hand wriggling still, like a wounded spider, in a heap of fallen earth.",as frodo left the barrow for the last time he thought he saw a severed hand wriggling still like a wounded spider in a heap of fallen earth,frodo left barrow last time thought saw severed hand wriggling still like wounded spider heap fallen earth
229,"Tom went back in again, and there was a sound of much thumping and stamping.",tom went back in again and there was a sound of much thumping and stamping,tom went back sound much thumping stamping
230,"When he came out he was bearing in his arms a great load of treasure: things of gold, silver, copper, and bronze; many beads and chains and jewelled ornaments.",when he came out he was bearing in his arms a great load of treasure things of gold silver copper and bronze many beads and chains and jewelled ornaments,came bearing arms great load treasure things gold silver copper bronze many beads chains jewelled ornaments
231,He climbed the green barrow and laid them all on top in the sunshine.,he climbed the green barrow and laid them all on top in the sunshine,climbed green barrow laid top sunshine
232,"There he stood, with his hat in his hand and the wind in his hair, and looked down upon the three hobbits, that had been laid on their backs upon the grass at the west side of the mound.",there he stood with his hat in his hand and the wind in his hair and looked down upon the three hobbits that had been laid on their backs upon the grass at the west side of the mound,stood hat hand wind hair looked upon three hobbits laid backs upon grass west side mound
233,"Raising his right hand he said in a clear and commanding voice:

          Wake now my merry tads!",raising his right hand he said in a clear and commanding voice wake now my merry tads,raising right hand said clear commanding voice wake merry tads
234,Wake and hear me calling!,wake and hear me calling,wake hear calling
235,Warm now be heart and limb!,warm now be heart and limb,warm heart limb
236,"The cold stone is fallen;
           Dark door is standing wide; dead hand is broken.",the cold stone is fallen dark door is standing wide dead hand is broken,cold stone fallen dark door standing wide dead hand broken
237,"Night under Night is flown, and the Gate is open!",night under night is flown and the gate is open,night night flown gate open
238,"To Frodo's great joy the hobbits stirred, stretched their arms, rubbed their eyes, and then suddenly sprang up.",to frodos great joy the hobbits stirred stretched their arms rubbed their eyes and then suddenly sprang up,frodos great joy hobbits stirred stretched arms rubbed eyes suddenly sprang
239,"They looked about in amazement, first at Frodo, and then at Tom standing large as life on the barrow-top above them; and then at themselves in their thin white rags, crowned and belted with pale gold, and jingling with trinkets.",they looked about in amazement first at frodo and then at tom standing large as life on the barrowtop above them and then at themselves in their thin white rags crowned and belted with pale gold and jingling with trinkets,looked amazement first frodo tom standing large life barrowtop thin white rags crowned belted pale gold jingling trinkets
240,'What in the name of wonder?',what in the name of wonder,name wonder
241,"began Merry, feeling the golden circlet that had slipped over one eye.",began merry feeling the golden circlet that had slipped over one eye,began merry feeling golden circlet slipped one eye
242,"Then he stopped, and a shadow came over his face, and he closed his eyes.",then he stopped and a shadow came over his face and he closed his eyes,stopped shadow came face closed eyes
243,"'Of course, I remember!'",of course i remember,course remember
244,he said.,he said,said
245,"'The men of Carn Dûm came on us at night, and we were worsted.",the men of carn dum came on us at night and we were worsted,men carn dum came us night worsted
246,Ah!,ah,ah
247,the spear in my heart!',the spear in my heart,spear heart
248,He clutched at his breast.,he clutched at his breast,clutched breast
249,'No!,no,
250,No!',no,
251,"he said, opening his eyes.",he said opening his eyes,said opening eyes
252,'What am I saying?,what am i saying,saying
253,I have been dreaming.,i have been dreaming,dreaming
254,"Where did you get to, Frodo?'",where did you get to frodo,get frodo
255,"'I thought that I was lost,' said Frodo; 'but I don't want to speak of it.",i thought that i was lost said frodo but i dont want to speak of it,thought lost said frodo dont want speak
256,Let us think of what we are to do now!,let us think of what we are to do now,let us think
257,Let us go on!',let us go on,let us go
258,"'Dressed up like this, sir?'",dressed up like this sir,dressed like sir
259,said Sam.,said sam,said sam
260,'Where are my clothes?',where are my clothes,clothes
261,"He flung his circlet, belt, and rings on the grass, and looked round helplessly, as if he expected to find his cloak, jacket, and breeches, and other hobbit-garments lying somewhere to hand.",he flung his circlet belt and rings on the grass and looked round helplessly as if he expected to find his cloak jacket and breeches and other hobbitgarments lying somewhere to hand,flung circlet belt rings grass looked round helplessly expected find cloak jacket breeches hobbitgarments lying somewhere hand
262,"'You won't find your clothes again,' said Tom, bounding down from the mound, and laughing as he danced round them in the sunlight.",you wont find your clothes again said tom bounding down from the mound and laughing as he danced round them in the sunlight,wont find clothes said tom bounding mound laughing danced round sunlight
263,"One would have thought that nothing dangerous or dreadful had happened; and indeed the horror faded out of their hearts as they looked at him, and saw the merry glint in his eyes.",one would have thought that nothing dangerous or dreadful had happened and indeed the horror faded out of their hearts as they looked at him and saw the merry glint in his eyes,one would thought nothing dangerous dreadful happened indeed horror faded hearts looked saw merry glint eyes
264,'What do you mean?',what do you mean,mean
265,"asked Pippin, looking at him, half puzzled and half amused.",asked pippin looking at him half puzzled and half amused,asked pippin looking half puzzled half amused
266,'Why not?',why not,
267,"But Tom shook his head, saying: 'You've found yourselves again, out of the deep water.",but tom shook his head saying youve found yourselves again out of the deep water,tom shook head saying youve found deep water
268,"Clothes are but little loss, if you escape from drowning.",clothes are but little loss if you escape from drowning,clothes little loss escape drowning
269,"Be glad, my merry friends, and let the warm sunlight heal now heart and limb!",be glad my merry friends and let the warm sunlight heal now heart and limb,glad merry friends let warm sunlight heal heart limb
270,Cast off these cold rags!,cast off these cold rags,cast cold rags
271,"Run naked on the grass, while Tom goes a-hunting!'",run naked on the grass while tom goes ahunting,run naked grass tom goes ahunting
272,"He sprang away down hill, whistling and calling.",he sprang away down hill whistling and calling,sprang away hill whistling calling
273,"Looking down after him Frodo saw him running away southwards along the green hollow between their hill and the next, still whistling and crying:

          Hey!",looking down after him frodo saw him running away southwards along the green hollow between their hill and the next still whistling and crying hey,looking frodo saw running away southwards along green hollow hill next still whistling crying hey
274,now!,now,
275,Come hoy now!,come hoy now,come hoy
276,Whither do you wander?,whither do you wander,whither wander
277,"Up, down, near or far, here, there or yonder?",up down near or far here there or yonder,near far yonder
278,"Sharp-ears, Wise-nose, Swish-tail and Bumpkin,
           White-socks my little lad, and old Fatty Lumpkin!",sharpears wisenose swishtail and bumpkin whitesocks my little lad and old fatty lumpkin,sharpears wisenose swishtail bumpkin whitesocks little lad old fatty lumpkin
279,"So he sang, running fast, tossing up his hat and catching it, until he was hidden by a fold of the ground: but for some time his _hey now!",so he sang running fast tossing up his hat and catching it until he was hidden by a fold of the ground but for some time his hey now,sang running fast tossing hat catching hidden fold ground time hey
280,"hoy now!_came floating back down the wind, which had shifted round towards the south.",hoy nowcame floating back down the wind which had shifted round towards the south,hoy nowcame floating back wind shifted round towards south
281,The air was growing very warm again.,the air was growing very warm again,air growing warm
282,"The hobbits ran about for a while on the grass, as he told them.",the hobbits ran about for a while on the grass as he told them,hobbits ran grass told
283,"Then they lay basking in the sun with the delight of those that have been wafted suddenly from bitter winter to a friendly clime, or of people that, after being long ill and bedridden, wake one day to find that they are unexpectedly well and the day is again full of promise.",then they lay basking in the sun with the delight of those that have been wafted suddenly from bitter winter to a friendly clime or of people that after being long ill and bedridden wake one day to find that they are unexpectedly well and the day is again full of promise,lay basking sun delight wafted suddenly bitter winter friendly clime people long ill bedridden wake one day find unexpectedly well day full promise
284,By the time that Tom returned they were feeling strong (and hungry).,by the time that tom returned they were feeling strong and hungry,time tom returned feeling strong hungry
285,"He reappeared, hat first, over the brow of the hill, and behind him came in an obedient line _six_ ponies: their own five and one more.",he reappeared hat first over the brow of the hill and behind him came in an obedient line six ponies their own five and one more,reappeared hat first brow hill behind came obedient line six ponies five one
286,"The last was plainly old Fatty Lumpkin: he was larger, stronger, fatter (and older) than their own ponies.",the last was plainly old fatty lumpkin he was larger stronger fatter and older than their own ponies,last plainly old fatty lumpkin larger stronger fatter older ponies
287,"Merry, to whom the others belonged, had not, in fact, given them any such names, but they answered to the new names that Tom had given them for the rest of their lives.",merry to whom the others belonged had not in fact given them any such names but they answered to the new names that tom had given them for the rest of their lives,merry others belonged fact given names answered new names tom given rest lives
288,Tom called them one by one and they climbed over the brow and stood in a line.,tom called them one by one and they climbed over the brow and stood in a line,tom called one one climbed brow stood line
289,Then Tom bowed to the hobbits.,then tom bowed to the hobbits,tom bowed hobbits
290,"'Here are your ponies, now!'",here are your ponies now,ponies
291,he said.,he said,said
292,'They've more sense (in some ways) than you wandering hobbits have  more sense in their noses.,theyve more sense in some ways than you wandering hobbits have more sense in their noses,theyve sense ways wandering hobbits sense noses
293,"For they sniff danger ahead which you walk right into; and if they run to save themselves, then they run the right way.",for they sniff danger ahead which you walk right into and if they run to save themselves then they run the right way,sniff danger ahead walk right run save run right way
294,"You must forgive them all; for though their hearts are faithful, to face fear of Barrow-wights is not what they were made for.",you must forgive them all for though their hearts are faithful to face fear of barrowwights is not what they were made for,must forgive though hearts faithful face fear barrowwights made
295,"See, here they come again, bringing all their burdens!'",see here they come again bringing all their burdens,see come bringing burdens
296,"Merry, Sam, and Pippin now clothed themselves in spare garments from their packs; and they soon felt too hot, for they were obliged to put on some of the thicker and warmer things that they had brought against the oncoming of winter.",merry sam and pippin now clothed themselves in spare garments from their packs and they soon felt too hot for they were obliged to put on some of the thicker and warmer things that they had brought against the oncoming of winter,merry sam pippin clothed spare garments packs soon felt hot obliged put thicker warmer things brought oncoming winter
297,"'Where does that other old animal, that Fatty Lumpkin, come from?'",where does that other old animal that fatty lumpkin come from,old animal fatty lumpkin come
298,asked Frodo.,asked frodo,asked frodo
299,"'He's mine,' said Tom.",hes mine said tom,hes mine said tom
300,"'My four-legged friend; though I seldom ride him, and he wanders often far, free upon the hillsides.",my fourlegged friend though i seldom ride him and he wanders often far free upon the hillsides,fourlegged friend though seldom ride wanders often far free upon hillsides
301,"When your ponies stayed with me, they got to know my Lumpkin; and they smelt him in the night, and quickly ran to meet him.",when your ponies stayed with me they got to know my lumpkin and they smelt him in the night and quickly ran to meet him,ponies stayed got know lumpkin smelt night quickly ran meet
302,I thought he'd look for them and with his words of wisdom take all their fear away.,i thought hed look for them and with his words of wisdom take all their fear away,thought hed look words wisdom take fear away
303,"But now, my jolly Lumpkin, old Tom's going to ride.",but now my jolly lumpkin old toms going to ride,jolly lumpkin old toms going ride
304,Hey!,hey,hey
305,"he's coming with you, just to set you on the road; so he needs a pony.",hes coming with you just to set you on the road so he needs a pony,hes coming set road needs pony
306,"For you cannot easily talk to hobbits that are riding, when you're on your own legs trying to trot beside them.'",for you cannot easily talk to hobbits that are riding when youre on your own legs trying to trot beside them,easily talk hobbits riding youre legs trying trot beside
307,"The hobbits were delighted to hear this, and thanked Tom many times; but he laughed, and said that they were so good at losing themselves that he would not feel happy till he had seen them safe over the borders of his land.",the hobbits were delighted to hear this and thanked tom many times but he laughed and said that they were so good at losing themselves that he would not feel happy till he had seen them safe over the borders of his land,hobbits delighted hear thanked tom many times laughed said good losing would feel happy till seen safe borders land
308,"'I've got things to do,' he said: 'my making and my singing, my talking and my walking, and my watching of the country.",ive got things to do he said my making and my singing my talking and my walking and my watching of the country,ive got things said making singing talking walking watching country
309,Tom can't be always near to open doors and willow-cracks.,tom cant be always near to open doors and willowcracks,tom cant always near open doors willowcracks
310,"Tom has his house to mind, and Goldberry is waiting.'",tom has his house to mind and goldberry is waiting,tom house mind goldberry waiting
311,"It was still fairly early by the sun, something between nine and ten, and the hobbits turned their minds to food.",it was still fairly early by the sun something between nine and ten and the hobbits turned their minds to food,still fairly early sun something nine ten hobbits turned minds food
312,Their last meal had been lunch beside the standing stone the day before.,their last meal had been lunch beside the standing stone the day before,last meal lunch beside standing stone day
313,"They breakfasted now off the remainder of Tom's provisions, meant for their supper, with additions that Tom had brought with him.",they breakfasted now off the remainder of toms provisions meant for their supper with additions that tom had brought with him,breakfasted remainder toms provisions meant supper additions tom brought
314,"It was not a large meal (considering hobbits and the circumstances), but they felt much better for it.",it was not a large meal considering hobbits and the circumstances but they felt much better for it,large meal considering hobbits circumstances felt much better
315,"While they were eating Tom went up to the mound, and looked through the treasures.",while they were eating tom went up to the mound and looked through the treasures,eating tom went mound looked treasures
316,Most of these he made into a pile that glistened and sparkled on the grass.,most of these he made into a pile that glistened and sparkled on the grass,made pile glistened sparkled grass
317,"He bade them lie there 'free to all finders, birds, beasts.",he bade them lie there free to all finders birds beasts,bade lie free finders birds beasts
318,"Elves or Men, and all kindly creatures'; for so the spell of the mound should be broken and scattered and no Wight ever come back to it.",elves or men and all kindly creatures for so the spell of the mound should be broken and scattered and no wight ever come back to it,elves men kindly creatures spell mound broken scattered wight ever come back
319,"He chose for himself from the pile a brooch set with blue stones, many-shaded like flax-flowers or the wings of blue butterflies.",he chose for himself from the pile a brooch set with blue stones manyshaded like flaxflowers or the wings of blue butterflies,chose pile brooch set blue stones manyshaded like flaxflowers wings blue butterflies
320,"He looked long at it, as if stirred by some memory, shaking his head, and saying at last:
     'Here is a pretty toy for Tom and for his lady!",he looked long at it as if stirred by some memory shaking his head and saying at last here is a pretty toy for tom and for his lady,looked long stirred memory shaking head saying last pretty toy tom lady
321,Fair was she who long ago wore this on her shoulder.,fair was she who long ago wore this on her shoulder,fair long ago wore shoulder
322,"Goldberry shall wear it now, and we will not forget her!'",goldberry shall wear it now and we will not forget her,goldberry shall wear forget
323,"For each of the hobbits he chose a dagger, long, leaf-shaped, and keen, of marvellous workmanship, damasked with serpent-forms in red and gold.",for each of the hobbits he chose a dagger long leafshaped and keen of marvellous workmanship damasked with serpentforms in red and gold,hobbits chose dagger long leafshaped keen marvellous workmanship damasked serpentforms red gold
324,"They gleamed as he drew them from their black sheaths, wrought of some strange metal, light and strong, and set with many fiery stones.",they gleamed as he drew them from their black sheaths wrought of some strange metal light and strong and set with many fiery stones,gleamed drew black sheaths wrought strange metal light strong set many fiery stones
325,"Whether by some virtue in these sheaths or because of the spell that lay on the mound, the blades seemed untouched by time, unrusted, sharp, glittering in the sun.",whether by some virtue in these sheaths or because of the spell that lay on the mound the blades seemed untouched by time unrusted sharp glittering in the sun,whether virtue sheaths spell lay mound blades seemed untouched time unrusted sharp glittering sun
326,"'Old knives are long enough as swords for hobbit-people,' he said.",old knives are long enough as swords for hobbitpeople he said,old knives long enough swords hobbitpeople said
327,"'Sharp blades are good to have, if Shire-folk go walking, east, south, or far away into dark and danger.'",sharp blades are good to have if shirefolk go walking east south or far away into dark and danger,sharp blades good shirefolk go walking east south far away dark danger
328,"Then he told them that these blades were forged many long years ago by Men of Westernesse: they were foes of the Dark Lord, but they were overcome by the evil king of Carn Dûm in the Land of Angmar.",then he told them that these blades were forged many long years ago by men of westernesse they were foes of the dark lord but they were overcome by the evil king of carn dum in the land of angmar,told blades forged many long years ago men westernesse foes dark lord overcome evil king carn dum land angmar
329,"'Few now remember them,' Tom murmured, 'yet still some go wandering, sons of forgotten kings walking in loneliness, guarding from evil things folk that are heedless.'",few now remember them tom murmured yet still some go wandering sons of forgotten kings walking in loneliness guarding from evil things folk that are heedless,remember tom murmured yet still go wandering sons forgotten kings walking loneliness guarding evil things folk heedless
330,"The hobbits did not understand his words, but as he spoke they had a vision as it were of a great expanse of years behind them, like a vast shadowy plain over which there strode shapes of Men, tall and grim with bright swords, and last came one with a star on his brow.",the hobbits did not understand his words but as he spoke they had a vision as it were of a great expanse of years behind them like a vast shadowy plain over which there strode shapes of men tall and grim with bright swords and last came one with a star on his brow,hobbits understand words spoke vision great expanse years behind like vast shadowy plain strode shapes men tall grim bright swords last came one star brow
331,"Then the vision faded, and they were back in the sunlit world.",then the vision faded and they were back in the sunlit world,vision faded back sunlit world
332,It was time to start again.,it was time to start again,time start
333,"They made ready, packing their bags and lading their ponies.",they made ready packing their bags and lading their ponies,made ready packing bags lading ponies
334,"Their new weapons they hung on their leather belts under their jackets, feeling them very awkward, and wondering if they would be of any use.",their new weapons they hung on their leather belts under their jackets feeling them very awkward and wondering if they would be of any use,new weapons hung leather belts jackets feeling awkward wondering would use
335,Fighting had not before occurred to any of them as one of the adventures in which their flight would land them.,fighting had not before occurred to any of them as one of the adventures in which their flight would land them,fighting occurred one adventures flight would land
336,At last they set off.,at last they set off,last set
337,They led their ponies down the hill; and then mounting they trotted quickly along the valley.,they led their ponies down the hill and then mounting they trotted quickly along the valley,led ponies hill mounting trotted quickly along valley
338,"They looked back and saw the top of the old mound on the hill, and from it the sunlight on the gold went up like a yellow flame.",they looked back and saw the top of the old mound on the hill and from it the sunlight on the gold went up like a yellow flame,looked back saw top old mound hill sunlight gold went like yellow flame
339,Then they turned a shoulder of the Downs and it was hidden from view.,then they turned a shoulder of the downs and it was hidden from view,turned shoulder downs hidden view
340,"Though Frodo looked about him on every side he saw no sign of the great stones standing like a gate, and before long they came to the northern gap and rode swiftly through, and the land fell away before them.",though frodo looked about him on every side he saw no sign of the great stones standing like a gate and before long they came to the northern gap and rode swiftly through and the land fell away before them,though frodo looked every side saw sign great stones standing like gate long came northern gap rode swiftly land fell away
341,"It was a merry journey with Tom Bombadil trotting gaily beside them, or before them, on Fatty Lumpkin, who could move much faster than his girth promised.",it was a merry journey with tom bombadil trotting gaily beside them or before them on fatty lumpkin who could move much faster than his girth promised,merry journey tom bombadil trotting gaily beside fatty lumpkin could move much faster girth promised
342,"Tom sang most of the time, but it was chiefly nonsense, or else perhaps a strange language unknown to the hobbits, an ancient language whose words were mainly those of wonder and delight.",tom sang most of the time but it was chiefly nonsense or else perhaps a strange language unknown to the hobbits an ancient language whose words were mainly those of wonder and delight,tom sang time chiefly nonsense else perhaps strange language unknown hobbits ancient language whose words mainly wonder delight
343,"They went forward steadily, but they soon saw that the Road was further away than they had imagined.",they went forward steadily but they soon saw that the road was further away than they had imagined,went forward steadily soon saw road away imagined
344,"Even without a fog, their sleep at mid-day would have prevented them from reaching it until after nightfall on the day before.",even without a fog their sleep at midday would have prevented them from reaching it until after nightfall on the day before,even without fog sleep midday would prevented reaching nightfall day
345,The dark line they had seen was not a line of trees but a line of bushes growing on the edge of a deep dike with a steep wall on the further side.,the dark line they had seen was not a line of trees but a line of bushes growing on the edge of a deep dike with a steep wall on the further side,dark line seen line trees line bushes growing edge deep dike steep wall side
346,"Tom said that it had once been the boundary of a kingdom, but a very long lime ago.",tom said that it had once been the boundary of a kingdom but a very long lime ago,tom said boundary kingdom long lime ago
347,"He seemed to remember something sad about it, and would not say much.",he seemed to remember something sad about it and would not say much,seemed remember something sad would say much
348,"They climbed down and out of the dike and through a gap in the wall, and then Tom turned due north, for they had been bearing somewhat to the west.",they climbed down and out of the dike and through a gap in the wall and then tom turned due north for they had been bearing somewhat to the west,climbed dike gap wall tom turned due north bearing somewhat west
349,"The land was now open and fairly level, and they quickened their pace, but the sun was already sinking low when at last they saw a line of tall trees ahead, and they knew that they had come back to the Road after many unexpected adventures.",the land was now open and fairly level and they quickened their pace but the sun was already sinking low when at last they saw a line of tall trees ahead and they knew that they had come back to the road after many unexpected adventures,land open fairly level quickened pace sun already sinking low last saw line tall trees ahead knew come back road many unexpected adventures
350,"They galloped their ponies over the last furlongs, and halted under the long shadows of the trees.",they galloped their ponies over the last furlongs and halted under the long shadows of the trees,galloped ponies last furlongs halted long shadows trees
351,"They were on the top of a sloping bank, and the Road, now dim as evening drew on, wound away below them.",they were on the top of a sloping bank and the road now dim as evening drew on wound away below them,top sloping bank road dim evening drew wound away
352,"At this point it ran nearly from South-west to North-east, and on their right it fell quickly down into a wide hollow.",at this point it ran nearly from southwest to northeast and on their right it fell quickly down into a wide hollow,point ran nearly southwest northeast right fell quickly wide hollow
353,It was rutted and bore many signs of the recent heavy rain; there were pools and pot-holes full of water.,it was rutted and bore many signs of the recent heavy rain there were pools and potholes full of water,rutted bore many signs recent heavy rain pools potholes full water
354,They rode down the bank and looked up and down.,they rode down the bank and looked up and down,rode bank looked
355,There was nothing to be seen.,there was nothing to be seen,nothing seen
356,"'Well, here we are again at last!'",well here we are again at last,well last
357,said Frodo.,said frodo,said frodo
358,'I suppose we haven't lost more than two days by my short cut through the Forest!,i suppose we havent lost more than two days by my short cut through the forest,suppose havent lost two days short cut forest
359,But perhaps the delay will prove useful  it may have put them off our trail.',but perhaps the delay will prove useful it may have put them off our trail,perhaps delay prove useful may put trail
360,The others looked at him.,the others looked at him,others looked
