sentence_id,sentence,cleaned_sentence,tokens
252,"He is a friend of Merry's, and I used to come here with him a good deal at one time.'",he is a friend of merrys and i used to come here with him a good deal at one time,friend merrys used come good deal one time
253,"They went along the lane, until they saw the thatched roofs of a large house and farm-buildings peeping out among the trees ahead.",they went along the lane until they saw the thatched roofs of a large house and farmbuildings peeping out among the trees ahead,went along lane saw thatched roofs large house farmbuildings peeping among trees ahead
254,"The Maggots, and the Puddifoots of Stock, and most of the inhabitants of the Marish, were house-dwellers; and this farm was stoutly built of brick and had a high wall all round it.",the maggots and the puddifoots of stock and most of the inhabitants of the marish were housedwellers and this farm was stoutly built of brick and had a high wall all round it,maggots puddifoots stock inhabitants marish housedwellers farm stoutly built brick high wall round
255,There was a wide wooden gate opening out of the wall into the lane.,there was a wide wooden gate opening out of the wall into the lane,wide wooden gate opening wall lane
256,"Suddenly as they drew nearer a terrific baying and barking broke out, and a loud voice was heard shouting: 'Grip!",suddenly as they drew nearer a terrific baying and barking broke out and a loud voice was heard shouting grip,suddenly drew nearer terrific baying barking broke loud voice heard shouting grip
257,Fang!,fang,fang
258,Wolf!,wolf,wolf
259,"Come on, lads!'",come on lads,come lads
260,"Frodo and Sam stopped dead, but Pippin walked on a few paces.",frodo and sam stopped dead but pippin walked on a few paces,frodo sam stopped dead pippin walked paces
261,"The gate opened and three huge dogs came pelting out into the lane, and dashed towards the travellers, barking fiercely.",the gate opened and three huge dogs came pelting out into the lane and dashed towards the travellers barking fiercely,gate opened three huge dogs came pelting lane dashed towards travellers barking fiercely
262,"They took no notice of Pippin; but Sam shrank against the wall, while two wolvish-looking dogs sniffed at him suspiciously, and snarled if he moved.",they took no notice of pippin but sam shrank against the wall while two wolvishlooking dogs sniffed at him suspiciously and snarled if he moved,took notice pippin sam shrank wall two wolvishlooking dogs sniffed suspiciously snarled moved
263,"The largest and most ferocious of the three halted in front of Frodo, bristling and growling.",the largest and most ferocious of the three halted in front of frodo bristling and growling,largest ferocious three halted front frodo bristling growling
264,Through the gate there now appeared a broad thick-set hobbit with a round red face.,through the gate there now appeared a broad thickset hobbit with a round red face,gate appeared broad thickset hobbit round red face
265,'Hallo!,hallo,hallo
266,Hallo!,hallo,hallo
267,"And who may you be, and what may you be wanting?'",and who may you be and what may you be wanting,may may wanting
268,he asked.,he asked,asked
269,"'Good afternoon, Mr.",good afternoon mr,good afternoon mr
270,Maggot!',maggot,maggot
271,said Pippin.,said pippin,said pippin
272,The farmer looked at him closely.,the farmer looked at him closely,farmer looked closely
273,"'Well, if it isn't Master Pippin  Mr. Peregrin Took, I should say!'",well if it isnt master pippin mr peregrin took i should say,well isnt master pippin mr peregrin took say
274,"he cried, changing from a scowl to a grin.",he cried changing from a scowl to a grin,cried changing scowl grin
275,'It's a long time since I saw you round here.,its a long time since i saw you round here,long time since saw round
276,It's lucky for you that I know you.,its lucky for you that i know you,lucky know
277,I was just going out to set my dogs on any strangers.,i was just going out to set my dogs on any strangers,going set dogs strangers
278,There are some funny things going on today.,there are some funny things going on today,funny things going today
279,"Of course, we do get queer folk wandering in these parts at times.",of course we do get queer folk wandering in these parts at times,course get queer folk wandering parts times
280,"Too near the River,' he said, shaking his head.",too near the river he said shaking his head,near river said shaking head
281,'But this fellow was the most outlandish I have ever set eyes on.,but this fellow was the most outlandish i have ever set eyes on,fellow outlandish ever set eyes
282,"He won't cross my land without leave a second time, not if I can stop it.'",he wont cross my land without leave a second time not if i can stop it,wont cross land without leave second time stop
283,'What fellow do you mean?',what fellow do you mean,fellow mean
284,asked Pippin.,asked pippin,asked pippin
285,'Then you haven't seen him?',then you havent seen him,havent seen
286,said the farmer.,said the farmer,said farmer
287,'He went up the lane towards the causeway not a long while back.,he went up the lane towards the causeway not a long while back,went lane towards causeway long back
288,He was a funny customer and asking funny questions.,he was a funny customer and asking funny questions,funny customer asking funny questions
289,"But perhaps you'll come along inside, and we'll pass the news more comfortable.",but perhaps youll come along inside and well pass the news more comfortable,perhaps youll come along inside well pass news comfortable
290,"I've a drop of good ale on tap, if you and your friends are willing, Mr.",ive a drop of good ale on tap if you and your friends are willing mr,ive drop good ale tap friends willing mr
291,Took.',took,took
292,"It seemed plain that the farmer would tell them more, if allowed to do it in his own time and fashion, so they all accepted the invitation.",it seemed plain that the farmer would tell them more if allowed to do it in his own time and fashion so they all accepted the invitation,seemed plain farmer would tell allowed time fashion accepted invitation
293,'What about the dogs?',what about the dogs,dogs
294,asked Frodo anxiously.,asked frodo anxiously,asked frodo anxiously
295,The farmer laughed.,the farmer laughed,farmer laughed
296,'They won't harm you  not unless I tell 'em to.,they wont harm you not unless i tell em to,wont harm unless tell em
297,"Here, Grip!",here grip,grip
298,Fang!,fang,fang
299,Heel!',heel,heel
300,he cried.,he cried,cried
301,"'Heel, Wolf!'",heel wolf,heel wolf
302,"To the relief of Frodo and Sam, the dogs walked away and let them go free.",to the relief of frodo and sam the dogs walked away and let them go free,relief frodo sam dogs walked away let go free
303,Pippin introduced the other two to the farmer.,pippin introduced the other two to the farmer,pippin introduced two farmer
304,'Mr.,mr,mr
305,"Frodo Baggins,' he said.",frodo baggins he said,frodo baggins said
306,"'You may not remember him, but he used to live at Brandy Hall.'",you may not remember him but he used to live at brandy hall,may remember used live brandy hall
307,"At the name Baggins the farmer started, and gave Frodo a sharp glance.",at the name baggins the farmer started and gave frodo a sharp glance,name baggins farmer started gave frodo sharp glance
308,"For a moment Frodo thought that the memory of stolen mushrooms had been aroused, and that the dogs would be told to see him off.",for a moment frodo thought that the memory of stolen mushrooms had been aroused and that the dogs would be told to see him off,moment frodo thought memory stolen mushrooms aroused dogs would told see
309,But Farmer Maggot took him by the arm.,but farmer maggot took him by the arm,farmer maggot took arm
310,"'Well, if that isn't queerer than ever?'",well if that isnt queerer than ever,well isnt queerer ever
311,he exclaimed.,he exclaimed,exclaimed
312,'Mr.,mr,mr
313,Baggins is it?,baggins is it,baggins
314,Come inside!,come inside,come inside
315,We must have a talk.',we must have a talk,must talk
316,"They went into the farmer's kitchen, and sat by the wide fire-place.",they went into the farmers kitchen and sat by the wide fireplace,went farmers kitchen sat wide fireplace
317,"Mrs. Maggot brought out beer in a huge jug, and filled four large mugs.",mrs maggot brought out beer in a huge jug and filled four large mugs,mrs maggot brought beer huge jug filled four large mugs
318,"It was a good brew, and Pippin found himself more than compensated for missing the _Golden Perch._ Sam sipped his beer suspiciously.",it was a good brew and pippin found himself more than compensated for missing the golden perch sam sipped his beer suspiciously,good brew pippin found compensated missing golden perch sam sipped beer suspiciously
319,"He had a natural mistrust of the inhabitants of other parts of the Shire; and also he was not disposed to be quick friends with anyone who had beaten his master, however long ago.",he had a natural mistrust of the inhabitants of other parts of the shire and also he was not disposed to be quick friends with anyone who had beaten his master however long ago,natural mistrust inhabitants parts shire also disposed quick friends anyone beaten master however long ago
320,"After a few remarks about the weather and the agricultural prospects (which were no worse than usual), Farmer Maggot put down his mug and looked at them all in turn.",after a few remarks about the weather and the agricultural prospects which were no worse than usual farmer maggot put down his mug and looked at them all in turn,remarks weather agricultural prospects worse usual farmer maggot put mug looked turn
321,"'Now, Mr. Peregrin,' he said, 'where might you be coming from, and where might you be going to?",now mr peregrin he said where might you be coming from and where might you be going to,mr peregrin said might coming might going
322,Were you coming to visit' me?,were you coming to visit me,coming visit
323,"For, if so, you had gone past my gate without my seeing you.'",for if so you had gone past my gate without my seeing you,gone past gate without seeing
324,"'Well, no,' answered Pippin.",well no answered pippin,well answered pippin
325,"'To tell you the truth, since you have guessed it, we got into the lane from the other end: we had come over your fields.",to tell you the truth since you have guessed it we got into the lane from the other end we had come over your fields,tell truth since guessed got lane end come fields
326,But that was quite by accident.,but that was quite by accident,quite accident
327,"We lost our way in the woods, back near Woodhall, trying to take a short cut to the Ferry.'",we lost our way in the woods back near woodhall trying to take a short cut to the ferry,lost way woods back near woodhall trying take short cut ferry
328,"'If you were in a hurry, the road would have served you better,' said the farmer.",if you were in a hurry the road would have served you better said the farmer,hurry road would served better said farmer
329,'But I wasn't worrying about that.,but i wasnt worrying about that,wasnt worrying
330,"You have leave to walk over my land, if you have a mind, Mr. Peregrin.",you have leave to walk over my land if you have a mind mr peregrin,leave walk land mind mr peregrin
331,"And you, Mr. Baggins  though I daresay you still like mushrooms.'",and you mr baggins though i daresay you still like mushrooms,mr baggins though daresay still like mushrooms
332,He laughed.,he laughed,laughed
333,"'Ah yes, I recognized the name.",ah yes i recognized the name,ah yes recognized name
334,I recollect the time when young Frodo Baggins was one of the worst young rascals of Buckland.,i recollect the time when young frodo baggins was one of the worst young rascals of buckland,recollect time young frodo baggins one worst young rascals buckland
335,But it wasn't mushrooms I was thinking of.,but it wasnt mushrooms i was thinking of,wasnt mushrooms thinking
336,I had just heard the name Baggins before you turned up.,i had just heard the name baggins before you turned up,heard name baggins turned
337,What do you think that funny customer asked me?',what do you think that funny customer asked me,think funny customer asked
338,They waited anxiously for him to go on.,they waited anxiously for him to go on,waited anxiously go
339,"'Well,' the farmer continued, approaching his point with slow relish, 'he came riding on a big black horse in at the gate, which happened to be open, and right up to my door.",well the farmer continued approaching his point with slow relish he came riding on a big black horse in at the gate which happened to be open and right up to my door,well farmer continued approaching point slow relish came riding big black horse gate happened open right door
340,"All black he was himself, too, and cloaked and hooded up, as if he did not want to be known.",all black he was himself too and cloaked and hooded up as if he did not want to be known,black cloaked hooded want known
341,"""Now what in the Shire can he want?""",now what in the shire can he want,shire want
342,I thought to myself.,i thought to myself,thought
343,"We don't see many of the Big Folk over the border; and anyway I had never heard of any like this black fellow.
     '",we dont see many of the big folk over the border and anyway i had never heard of any like this black fellow,dont see many big folk border anyway never heard like black fellow
344,"""Good-day to you!""",goodday to you,goodday
345,"I says, going out to him.",i says going out to him,says going
346,"""This lane don't lead anywhere, and wherever you may be going, your quickest way will be back to the road.""",this lane dont lead anywhere and wherever you may be going your quickest way will be back to the road,lane dont lead anywhere wherever may going quickest way back road
347,"I didn't like the looks of him; and when Grip came out, he took one sniff and let out a yelp as if he had been slung: he put down his tail and bolted off howling.",i didnt like the looks of him and when grip came out he took one sniff and let out a yelp as if he had been slung he put down his tail and bolted off howling,didnt like looks grip came took one sniff let yelp slung put tail bolted howling
348,"The black fellow sat quite still.
     '",the black fellow sat quite still,black fellow sat quite still
349,"""I come from yonder,"" he said, slow and stiff-like, pointing back west, over _my_ fields, if you please.",i come from yonder he said slow and stifflike pointing back west over my fields if you please,come yonder said slow stifflike pointing back west fields please
350,"""Have you seen _Baggins?",have you seen baggins,seen baggins
351,"""_ he asked in a queer voice, and bent down towards me.",he asked in a queer voice and bent down towards me,asked queer voice bent towards
352,"I could not see any face, for his hood fell down so low; and I felt a sort of shiver down my back.",i could not see any face for his hood fell down so low and i felt a sort of shiver down my back,could see face hood fell low felt sort shiver back
353,"But I did not see why he should come riding over my land so bold.
     '",but i did not see why he should come riding over my land so bold,see come riding land bold
354,"""Be off!""",be off,
355,I said.,i said,said
356,"""There are no Bagginses here.",there are no bagginses here,bagginses
357,You're in the wrong part of the Shire.,youre in the wrong part of the shire,youre wrong part shire
358,"You had better go back west to Hobbiton  but you can go by road this time.""",you had better go back west to hobbiton but you can go by road this time,better go back west hobbiton go road time
359,"' ""Baggins has left,"" he answered in a whisper.",baggins has left he answered in a whisper,baggins left answered whisper
360,"""He is coming.",he is coming,coming
361,He is not far away.,he is not far away,far away
362,I wish to find him.,i wish to find him,wish find
363,If he passes will you tell me?,if he passes will you tell me,passes tell
364,"I will come back with gold.""",i will come back with gold,come back gold
365,"' ""No you won't,"" I said.",no you wont i said,wont said
366,"""You'll go back where you belong, double quick.",youll go back where you belong double quick,youll go back belong double quick
367,"I give you one minute before I call all my dogs.""",i give you one minute before i call all my dogs,give one minute call dogs
368,'He gave a sort of hiss.,he gave a sort of hiss,gave sort hiss
369,"It might have been laughing, and it might not.",it might have been laughing and it might not,might laughing might
370,"Then he spurred his great horse right at me, and I jumped out of the way only just in time.",then he spurred his great horse right at me and i jumped out of the way only just in time,spurred great horse right jumped way time
371,"I called the dogs, but he swung off, and rode through the gate and up the lane towards the causeway like a bolt of thunder.",i called the dogs but he swung off and rode through the gate and up the lane towards the causeway like a bolt of thunder,called dogs swung rode gate lane towards causeway like bolt thunder
372,What do you think of that?',what do you think of that,think
373,"Frodo sat for a moment looking at the fire, but his only thought was how on earth would they reach the Ferry.",frodo sat for a moment looking at the fire but his only thought was how on earth would they reach the ferry,frodo sat moment looking fire thought earth would reach ferry
374,"'I don't know what to think,' he said at last.",i dont know what to think he said at last,dont know think said last
375,"'Then I'll tell you what to think,' said Maggot.",then ill tell you what to think said maggot,ill tell think said maggot
376,"'You should never have gone mixing yourself up with Hobbiton folk, Mr. Frodo.",you should never have gone mixing yourself up with hobbiton folk mr frodo,never gone mixing hobbiton folk mr frodo
377,Folk are queer up there.',folk are queer up there,folk queer
378,"Sam stirred in his chair, and looked at the farmer with an unfriendly eye.",sam stirred in his chair and looked at the farmer with an unfriendly eye,sam stirred chair looked farmer unfriendly eye
379,'But you were always a reckless lad.,but you were always a reckless lad,always reckless lad
380,"When I heard you had left the Brandybucks and gone off to that old Mr. Bilbo, I said that you were going to find trouble.",when i heard you had left the brandybucks and gone off to that old mr bilbo i said that you were going to find trouble,heard left brandybucks gone old mr bilbo said going find trouble
381,"Mark my words, this all comes of those strange doings of Mr. Bilbo's.",mark my words this all comes of those strange doings of mr bilbos,mark words comes strange doings mr bilbos
382,"His money was got in some strange fashion in foreign parts, they say.",his money was got in some strange fashion in foreign parts they say,money got strange fashion foreign parts say
383,"Maybe there is some that want to know what has become of the gold and jewels that he buried in the hill of Hobbiton, as I hear?'",maybe there is some that want to know what has become of the gold and jewels that he buried in the hill of hobbiton as i hear,maybe want know become gold jewels buried hill hobbiton hear
384,Frodo said nothing: the shrewd guesses of the farmer were rather disconcerting.,frodo said nothing the shrewd guesses of the farmer were rather disconcerting,frodo said nothing shrewd guesses farmer rather disconcerting
385,"'Well, Mr. Frodo,' Maggot went on, 'I'm glad that you've had the sense to come back to Buckland.",well mr frodo maggot went on im glad that youve had the sense to come back to buckland,well mr frodo maggot went im glad youve sense come back buckland
386,My advice is: stay there!,my advice is stay there,advice stay
387,And don't get mixed up with these outlandish folk.,and dont get mixed up with these outlandish folk,dont get mixed outlandish folk
388,You'll have friends in these parts.,youll have friends in these parts,youll friends parts
389,"If any of these black fellows come after you again, I'll deal with them.",if any of these black fellows come after you again ill deal with them,black fellows come ill deal
390,"I'll say you're dead, or have left the Shire, or anything you like.",ill say youre dead or have left the shire or anything you like,ill say youre dead left shire anything like
391,And that might be true enough; for as like as not it is old Mr. Bilbo they want news of.',and that might be true enough for as like as not it is old mr bilbo they want news of,might true enough like old mr bilbo want news
392,"'Maybe you're right,' said Frodo, avoiding the farmer's eye and staring at the fire.",maybe youre right said frodo avoiding the farmers eye and staring at the fire,maybe youre right said frodo avoiding farmers eye staring fire
393,Maggot looked at him thoughtfully.,maggot looked at him thoughtfully,maggot looked thoughtfully
394,"'Well, I see you have ideas of your own,' he said.",well i see you have ideas of your own he said,well see ideas said
395,"'It is as plain as my nose that no accident brought you and that rider here on the same afternoon; and maybe my news was no great news to you, after all.",it is as plain as my nose that no accident brought you and that rider here on the same afternoon and maybe my news was no great news to you after all,plain nose accident brought rider afternoon maybe news great news
396,I am not asking you to tell me anything you have a mind to keep to yourself; but I see you are in some kind of trouble.,i am not asking you to tell me anything you have a mind to keep to yourself but i see you are in some kind of trouble,asking tell anything mind keep see kind trouble
397,Perhaps you are thinking it won't be too easy to get to the Ferry without being caught?',perhaps you are thinking it wont be too easy to get to the ferry without being caught,perhaps thinking wont easy get ferry without caught
398,"'I was thinking so,' said Frodo.",i was thinking so said frodo,thinking said frodo
399,'But we have got to try and get there; and it won't be done by sitting and thinking.,but we have got to try and get there and it wont be done by sitting and thinking,got try get wont done sitting thinking
400,So I am afraid we must be going.,so i am afraid we must be going,afraid must going
401,Thank you very much indeed for your kindness!,thank you very much indeed for your kindness,thank much indeed kindness
402,"I've been in terror of you and your dogs for over thirty years, Farmer Maggot, though you may laugh to hear it.",ive been in terror of you and your dogs for over thirty years farmer maggot though you may laugh to hear it,ive terror dogs thirty years farmer maggot though may laugh hear
403,It's a pity: for I've missed a good friend.,its a pity for ive missed a good friend,pity ive missed good friend
404,And now I'm sorry to leave so soon.,and now im sorry to leave so soon,im sorry leave soon
405,"But I'll come back, perhaps, one day  if I get a chance.'",but ill come back perhaps one day if i get a chance,ill come back perhaps one day get chance
406,"'You'll be welcome when you come,' said Maggot.",youll be welcome when you come said maggot,youll welcome come said maggot
407,'But now I've a notion.,but now ive a notion,ive notion
408,"It's near sundown already, and we are going to have our supper; for we mostly go to bed soon after the Sun.",its near sundown already and we are going to have our supper for we mostly go to bed soon after the sun,near sundown already going supper mostly go bed soon sun
409,"If you and Mr. Peregrin and all could stay and have a bite with us, we would be pleased!'",if you and mr peregrin and all could stay and have a bite with us we would be pleased,mr peregrin could stay bite us would pleased
410,'And so should we!',and so should we,
411,said Frodo.,said frodo,said frodo
412,"'But we must be going at once, I'm afraid.",but we must be going at once im afraid,must going im afraid
413,Even now it will be dark before we can reach the Ferry.',even now it will be dark before we can reach the ferry,even dark reach ferry
414,'Ah!,ah,ah
415,but wait a minute!,but wait a minute,wait minute
416,"I was going to say: after a bit of supper, I'll gel out a small waggon, and I'll drive you all to the Ferry.",i was going to say after a bit of supper ill gel out a small waggon and ill drive you all to the ferry,going say bit supper ill gel small waggon ill drive ferry
417,"That will save you a good step, and it might also save you trouble of another sort.'",that will save you a good step and it might also save you trouble of another sort,save good step might also save trouble another sort
418,"Frodo now accepted the invitation gratefully, to the relief of Pippin and Sam.",frodo now accepted the invitation gratefully to the relief of pippin and sam,frodo accepted invitation gratefully relief pippin sam
419,"The sun was already behind the western hills, and the light was failing.",the sun was already behind the western hills and the light was failing,sun already behind western hills light failing
420,"Two of Maggot's sons and his three daughters came in, and a generous supper was laid on the large table.",two of maggots sons and his three daughters came in and a generous supper was laid on the large table,two maggots sons three daughters came generous supper laid large table
421,The kitchen was lit with candles and the fire was mended.,the kitchen was lit with candles and the fire was mended,kitchen lit candles fire mended
422,Mrs. Maggot hustled in and out.,mrs maggot hustled in and out,mrs maggot hustled
423,One or two other hobbits belonging to the farm-household came in.,one or two other hobbits belonging to the farmhousehold came in,one two hobbits belonging farmhousehold came
424,In a short while fourteen sat down to eat.,in a short while fourteen sat down to eat,short fourteen sat eat
425,"There was beer in plenty, and a mighty dish of mushrooms and bacon, besides much other solid farmhouse fare.",there was beer in plenty and a mighty dish of mushrooms and bacon besides much other solid farmhouse fare,beer plenty mighty dish mushrooms bacon besides much solid farmhouse fare
426,The dogs lay by the fire and gnawed rinds and cracked bones.,the dogs lay by the fire and gnawed rinds and cracked bones,dogs lay fire gnawed rinds cracked bones
427,"When they had finished, the farmer and his sons went out with a lantern and got the waggon ready.",when they had finished the farmer and his sons went out with a lantern and got the waggon ready,finished farmer sons went lantern got waggon ready
428,"It was dark in the yard, when the guests came out.",it was dark in the yard when the guests came out,dark yard guests came
429,They threw their packs on board and climbed in.,they threw their packs on board and climbed in,threw packs board climbed
430,"The farmer sat in the driving-seat, and whipped up his two stout ponies.",the farmer sat in the drivingseat and whipped up his two stout ponies,farmer sat drivingseat whipped two stout ponies
431,His wife stood in the light of the open door.,his wife stood in the light of the open door,wife stood light open door
432,'You be careful of yourself.,you be careful of yourself,careful
433,Maggot!',maggot,maggot
434,she called.,she called,called
435,"'Don't go arguing with any foreigners, and come straight back!'",dont go arguing with any foreigners and come straight back,dont go arguing foreigners come straight back
436,'I will!',i will,
437,"said he, and drove out of the gate.",said he and drove out of the gate,said drove gate
438,"There was now no breath of wind stirring; the night was still and quiet, and a chill was in the air.",there was now no breath of wind stirring the night was still and quiet and a chill was in the air,breath wind stirring night still quiet chill air
439,They went without lights and took it slowly.,they went without lights and took it slowly,went without lights took slowly
440,"After a mile or two the lane came to an end, crossing a deep dike, and climbing a short slope up on to the high-banked causeway.",after a mile or two the lane came to an end crossing a deep dike and climbing a short slope up on to the highbanked causeway,mile two lane came end crossing deep dike climbing short slope highbanked causeway
441,"Maggot got down and took a good look either way, north and south, but nothing could be seen in the darkness, and there was not a sound in the still air.",maggot got down and took a good look either way north and south but nothing could be seen in the darkness and there was not a sound in the still air,maggot got took good look either way north south nothing could seen darkness sound still air
442,"Thin strands of river-mist were hanging above the dikes, and crawling over the fields.",thin strands of rivermist were hanging above the dikes and crawling over the fields,thin strands rivermist hanging dikes crawling fields
443,"'It's going to be thick,' said Maggot; 'but I'll not light my lantern till I turn for home.",its going to be thick said maggot but ill not light my lantern till i turn for home,going thick said maggot ill light lantern till turn home
444,We'll hear anything on the road long before we meet it tonight.',well hear anything on the road long before we meet it tonight,well hear anything road long meet tonight
445,It was five miles or more from Maggot's lane to the Ferry.,it was five miles or more from maggots lane to the ferry,five miles maggots lane ferry
446,"The hobbits wrapped themselves up, but their ears were strained for any sound above the creak of the wheels and the slow _clop_ of the ponies' hoofs.",the hobbits wrapped themselves up but their ears were strained for any sound above the creak of the wheels and the slow clop of the ponies hoofs,hobbits wrapped ears strained sound creak wheels slow clop ponies hoofs
447,The waggon seemed slower than a snail to Frodo.,the waggon seemed slower than a snail to frodo,waggon seemed slower snail frodo
448,Beside him Pippin was nodding towards sleep; but Sam was staring forwards into the rising fog.,beside him pippin was nodding towards sleep but sam was staring forwards into the rising fog,beside pippin nodding towards sleep sam staring forwards rising fog
449,They reached the entrance to the Ferry lane at last.,they reached the entrance to the ferry lane at last,reached entrance ferry lane last
450,It was marked by two tall white posts that suddenly loomed up on their right.,it was marked by two tall white posts that suddenly loomed up on their right,marked two tall white posts suddenly loomed right
451,Farmer Maggot drew in his ponies and the waggon creaked to a halt.,farmer maggot drew in his ponies and the waggon creaked to a halt,farmer maggot drew ponies waggon creaked halt
452,"They were just beginning lo scramble out, when suddenly they heard what they had all been dreading: hoofs on the road ahead.",they were just beginning lo scramble out when suddenly they heard what they had all been dreading hoofs on the road ahead,beginning lo scramble suddenly heard dreading hoofs road ahead
453,The sound was coming towards them.,the sound was coming towards them,sound coming towards
454,"Maggot jumped down and stood holding the ponies' heads, and peering forward into the gloom.",maggot jumped down and stood holding the ponies heads and peering forward into the gloom,maggot jumped stood holding ponies heads peering forward gloom
455,"_Clip-clop, clip-clop_ came the approaching rider.",clipclop clipclop came the approaching rider,clipclop clipclop came approaching rider
456,"The fall of the hoofs sounded loud in the still, foggy air.",the fall of the hoofs sounded loud in the still foggy air,fall hoofs sounded loud still foggy air
457,"'You'd better be hidden, Mr. Frodo,' said Sam anxiously.",youd better be hidden mr frodo said sam anxiously,youd better hidden mr frodo said sam anxiously
458,"'You get down in the waggon and cover up with blankets, and we'll send this rider to the rightabouts!'",you get down in the waggon and cover up with blankets and well send this rider to the rightabouts,get waggon cover blankets well send rider rightabouts
459,He climbed out and went to the farmer's side.,he climbed out and went to the farmers side,climbed went farmers side
460,Black Riders would have to ride over him to get near the waggon.,black riders would have to ride over him to get near the waggon,black riders would ride get near waggon
461,"_Clop-clop, clop-clop._ The rider was nearly on them.",clopclop clopclop the rider was nearly on them,clopclop clopclop rider nearly
462,'Hallo there!',hallo there,hallo
463,called Farmer Maggot.,called farmer maggot,called farmer maggot
464,The advancing hoofs stopped short.,the advancing hoofs stopped short,advancing hoofs stopped short
465,"They thought they could dimly guess a dark cloaked shape in the mist, a yard or two ahead.",they thought they could dimly guess a dark cloaked shape in the mist a yard or two ahead,thought could dimly guess dark cloaked shape mist yard two ahead
466,'Now then!',now then,
467,"said the farmer, throwing the reins to Sam and striding forward.",said the farmer throwing the reins to sam and striding forward,said farmer throwing reins sam striding forward
468,'Don't you come a step nearer!,dont you come a step nearer,dont come step nearer
469,"What do you want, and where are you going?'",what do you want and where are you going,want going
470,'I want Mr. Baggins.,i want mr baggins,want mr baggins
471,Have you seen him?',have you seen him,seen
472,said a muffled voice  but the voice was the voice of Merry Brandybuck.,said a muffled voice but the voice was the voice of merry brandybuck,said muffled voice voice voice merry brandybuck
473,"A dark lantern was uncovered, and its light fell on the astonished face of the farmer.",a dark lantern was uncovered and its light fell on the astonished face of the farmer,dark lantern uncovered light fell astonished face farmer
474,'Mr.,mr,mr
475,Merry!',merry,merry
476,he cried.,he cried,cried
477,"'Yes, of course!",yes of course,yes course
478,Who did you think it was?',who did you think it was,think
479,said Merry coming forward.,said merry coming forward,said merry coming forward
480,"As he came out of the mist and their fears subsided, he seemed suddenly to diminish to ordinary hobbit-size.",as he came out of the mist and their fears subsided he seemed suddenly to diminish to ordinary hobbitsize,came mist fears subsided seemed suddenly diminish ordinary hobbitsize
481,"He was riding a pony, and a scarf was swathed round his neck and over his chin to keep out the fog.",he was riding a pony and a scarf was swathed round his neck and over his chin to keep out the fog,riding pony scarf swathed round neck chin keep fog
482,Frodo sprang out of the waggon to greet him.,frodo sprang out of the waggon to greet him,frodo sprang waggon greet
483,'So there you are at last!',so there you are at last,last
484,said Merry.,said merry,said merry
485,"'I was beginning to wonder if you would turn up at all today, and I was just going back to supper.",i was beginning to wonder if you would turn up at all today and i was just going back to supper,beginning wonder would turn today going back supper
486,When it grew foggy I came across and rode up towards Stock to see if you had fallen in any ditches.,when it grew foggy i came across and rode up towards stock to see if you had fallen in any ditches,grew foggy came across rode towards stock see fallen ditches
487,But I'm blest if I know which way you have come.,but im blest if i know which way you have come,im blest know way come
488,"Where did you find them, Mr. Maggot?",where did you find them mr maggot,find mr maggot
489,In your duck-pond?',in your duckpond,duckpond
490,"'No, I caught 'em trespassing,' said the farmer, 'and nearly set my dogs on 'em; but they'll tell you all the story, I've no doubt.",no i caught em trespassing said the farmer and nearly set my dogs on em but theyll tell you all the story ive no doubt,caught em trespassing said farmer nearly set dogs em theyll tell story ive doubt
491,"Now, if you'll excuse me, Mr. Merry and Mr. Frodo and all, I'd best be turning for home.",now if youll excuse me mr merry and mr frodo and all id best be turning for home,youll excuse mr merry mr frodo id best turning home
492,Mrs. Maggot will be worriting with the night getting thick.',mrs maggot will be worriting with the night getting thick,mrs maggot worriting night getting thick
493,He backed the waggon into the lane and turned it.,he backed the waggon into the lane and turned it,backed waggon lane turned
494,"'Well, good night to you all,' he said.",well good night to you all he said,well good night said
495,"'It's been a queer day, and no mistake.",its been a queer day and no mistake,queer day mistake
496,But all's well as ends well; though perhaps we should not say that until we reach our own doors.,but alls well as ends well though perhaps we should not say that until we reach our own doors,alls well ends well though perhaps say reach doors
497,I'll not deny that I'll be glad now when I do.',ill not deny that ill be glad now when i do,ill deny ill glad
498,"He lit his lanterns, and got up.",he lit his lanterns and got up,lit lanterns got
499,Suddenly he produced a large basket from under the seat.,suddenly he produced a large basket from under the seat,suddenly produced large basket seat
500,"'I was nearly forgetting,' he said.",i was nearly forgetting he said,nearly forgetting said
501,'Mrs.,mrs,mrs
502,"Maggot put this up for Mr. Baggins, with her compliments.'",maggot put this up for mr baggins with her compliments,maggot put mr baggins compliments
503,"He handed it down and moved off, followed by a chorus of thanks and good-nights.",he handed it down and moved off followed by a chorus of thanks and goodnights,handed moved followed chorus thanks goodnights
504,They watched the pale rings of light round his lanterns as they dwindled into the foggy night.,they watched the pale rings of light round his lanterns as they dwindled into the foggy night,watched pale rings light round lanterns dwindled foggy night
505,"Suddenly Frodo laughed: from the covered basket he held, the scent of mushrooms was rising.",suddenly frodo laughed from the covered basket he held the scent of mushrooms was rising,suddenly frodo laughed covered basket held scent mushrooms rising
506,_,,
